sent,tags,parse
"Blending the blues of groups like the Spiders with the Western music of Hank Williams , Buddy Holly and the Crickets helped create the beginnings of rock-and-roll . ""","Blending/VBG the/DT blues/NN of/IN groups/NNS like/IN the/DT Spiders/NNPS with/IN the/DT Western/JJ music/NN of/IN Hank/NNP Williams/NNP ,/, Buddy/NNP Holly/NNP and/CC the/DT Crickets/NNPS helped/VBD create/VB the/DT beginnings/NNS of/IN rock-and-roll/NN ./. ''/''"," advcl(helped-22, Blending-1) det(blues-3, the-2) dobj(Blending-1, blues-3) case(groups-5, of-4) nmod:of(blues-3, groups-5) case(Spiders-8, like-6) det(Spiders-8, the-7) nmod:like(groups-5, Spiders-8) case(music-12, with-9) det(music-12, the-10) amod(music-12, Western-11) nmod:with(Blending-1, music-12) case(Williams-15, of-13) compound(Williams-15, Hank-14) nmod:of(music-12, Williams-15) compound(Holly-18, Buddy-17) nsubj(helped-22, Holly-18) cc(Holly-18, and-19) det(Crickets-21, the-20) conj:and(Holly-18, Crickets-21) nsubj(helped-22, Crickets-21) root(ROOT-0, helped-22) xcomp(helped-22, create-23) det(beginnings-25, the-24) dobj(create-23, beginnings-25) case(rock-and-roll-27, of-26) nmod:of(beginnings-25, rock-and-roll-27)  "
"Instead , most are single-storied with relatively few rooms , blending in unobtrusively with the landscape .","Instead/RB ,/, most/JJS are/VBP single-storied/JJ with/IN relatively/RB few/JJ rooms/NNS ,/, blending/VBG in/IN unobtrusively/NN with/IN the/DT landscape/NN ./."," advmod(blending-11, Instead-1) nsubj(blending-11, most-3) cop(blending-11, are-4) xcomp(blending-11, single-storied-5) case(rooms-9, with-6) advmod(few-8, relatively-7) amod(rooms-9, few-8) nmod:with(blending-11, rooms-9) root(ROOT-0, blending-11) case(unobtrusively-13, in-12) nmod:in(blending-11, unobtrusively-13) case(landscape-16, with-14) det(landscape-16, the-15) nmod:with(blending-11, landscape-16)  "
"Opposite page : Deftly blending traditional decor with stateof-the-art technology , a built-in armoire encompasses all the electronic elements , which disappear from view when the door is closed .","Opposite/JJ page/NN :/: Deftly/RB blending/VBG traditional/JJ decor/NN with/IN stateof-the-art/JJ technology/NN ,/, a/DT built-in/JJ armoire/NN encompasses/VBZ all/PDT the/DT electronic/JJ elements/NNS ,/, which/WDT disappear/VBP from/IN view/NN when/WRB the/DT door/NN is/VBZ closed/JJ ./."," amod(page-2, Opposite-1) root(ROOT-0, page-2) advmod(blending-5, Deftly-4) advcl(encompasses-15, blending-5) amod(decor-7, traditional-6) dobj(blending-5, decor-7) case(technology-10, with-8) amod(technology-10, stateof-the-art-9) nmod:with(blending-5, technology-10) det(armoire-14, a-12) amod(armoire-14, built-in-13) nsubj(encompasses-15, armoire-14) parataxis(page-2, encompasses-15) det:predet(elements-19, all-16) det(elements-19, the-17) amod(elements-19, electronic-18) dobj(encompasses-15, elements-19) nsubj(disappear-22, elements-19) ref(elements-19, which-21) acl:relcl(elements-19, disappear-22) case(view-24, from-23) nmod:from(disappear-22, view-24) advmod(closed-29, when-25) det(door-27, the-26) nsubj(closed-29, door-27) cop(closed-29, is-28) advcl(disappear-22, closed-29)  "
"Opposite page : Deftly blending traditional decor with stateof-the-art technology , a built-in armoire encompasses all the electronic elements , which disappear from view when the door is closed .","Opposite/JJ page/NN :/: Deftly/RB blending/VBG traditional/JJ decor/NN with/IN stateof-the-art/JJ technology/NN ,/, a/DT built-in/JJ armoire/NN encompasses/VBZ all/PDT the/DT electronic/JJ elements/NNS ,/, which/WDT disappear/VBP from/IN view/NN when/WRB the/DT door/NN is/VBZ closed/JJ ./."," amod(page-2, Opposite-1) root(ROOT-0, page-2) advmod(blending-5, Deftly-4) advcl(encompasses-15, blending-5) amod(decor-7, traditional-6) dobj(blending-5, decor-7) case(technology-10, with-8) amod(technology-10, stateof-the-art-9) nmod:with(blending-5, technology-10) det(armoire-14, a-12) amod(armoire-14, built-in-13) nsubj(encompasses-15, armoire-14) parataxis(page-2, encompasses-15) det:predet(elements-19, all-16) det(elements-19, the-17) amod(elements-19, electronic-18) dobj(encompasses-15, elements-19) nsubj(disappear-22, elements-19) ref(elements-19, which-21) acl:relcl(elements-19, disappear-22) case(view-24, from-23) nmod:from(disappear-22, view-24) advmod(closed-29, when-25) det(door-27, the-26) nsubj(closed-29, door-27) cop(closed-29, is-28) advcl(disappear-22, closed-29)  "
We feel this blending robs us of this .,We/PRP feel/VBP this/DT blending/NN robs/VBZ us/PRP of/IN this/DT ./.," nsubj(feel-2, We-1) root(ROOT-0, feel-2) det(blending-4, this-3) nsubj(robs-5, blending-4) ccomp(feel-2, robs-5) dobj(robs-5, us-6) case(this-8, of-7) nmod:of(us-6, this-8)  "
"With artists like Kerry James Marshall and Willie Birch changing the stakes for figurative painting and sculpture , blending discursive and narrative richness with visual intelligence , and showing how it 's possible to re-examine historical memory and collective aspiration without abandoning modernist self-reflection , Lawrence 's example should once again become precious .","With/IN artists/NNS like/IN Kerry/NNP James/NNP Marshall/NNP and/CC Willie/NNP Birch/NNP changing/VBG the/DT stakes/NNS for/IN figurative/JJ painting/NN and/CC sculpture/NN ,/, blending/VBG discursive/NN and/CC narrative/NN richness/NN with/IN visual/JJ intelligence/NN ,/, and/CC showing/VBG how/WRB it/PRP 's/VBZ possible/JJ to/TO re-examine/VB historical/JJ memory/NN and/CC collective/JJ aspiration/NN without/IN abandoning/VBG modernist/JJ self-reflection/NN ,/, Lawrence/NNP 's/POS example/NN should/MD once/RB again/RB become/VB precious/JJ ./."," mark(changing-10, With-1) nsubj(changing-10, artists-2) nsubj(blending-19, artists-2) nsubj(showing-29, artists-2) case(Marshall-6, like-3) compound(Marshall-6, Kerry-4) compound(Marshall-6, James-5) nmod:like(artists-2, Marshall-6) cc(Marshall-6, and-7) compound(Birch-9, Willie-8) nmod:like(artists-2, Birch-9) conj:and(Marshall-6, Birch-9) advcl(become-52, changing-10) det(stakes-12, the-11) dobj(changing-10, stakes-12) case(painting-15, for-13) amod(painting-15, figurative-14) nmod:for(stakes-12, painting-15) cc(painting-15, and-16) nmod:for(stakes-12, sculpture-17) conj:and(painting-15, sculpture-17) conj:and(changing-10, blending-19) advcl(become-52, blending-19) compound(richness-23, discursive-20) cc(discursive-20, and-21) conj:and(discursive-20, narrative-22) compound(richness-23, narrative-22) dobj(blending-19, richness-23) case(intelligence-26, with-24) amod(intelligence-26, visual-25) nmod:with(blending-19, intelligence-26) cc(changing-10, and-28) conj:and(changing-10, showing-29) advcl(become-52, showing-29) advmod(possible-33, how-30) nsubj(possible-33, it-31) nsubj(re-examine-35, it-31) cop(possible-33, 's-32) ccomp(showing-29, possible-33) mark(re-examine-35, to-34) xcomp(possible-33, re-examine-35) amod(memory-37, historical-36) dobj(re-examine-35, memory-37) cc(memory-37, and-38) amod(aspiration-40, collective-39) dobj(re-examine-35, aspiration-40) conj:and(memory-37, aspiration-40) mark(abandoning-42, without-41) advcl(re-examine-35, abandoning-42) amod(self-reflection-44, modernist-43) dobj(abandoning-42, self-reflection-44) nmod:poss(example-48, Lawrence-46) case(Lawrence-46, 's-47) nsubj(become-52, example-48) aux(become-52, should-49) advmod(again-51, once-50) advmod(become-52, again-51) root(ROOT-0, become-52) xcomp(become-52, precious-53)  "
"In one , Conner and the Bekins crew , returning from their lunch break , find DeFeo stretched out across the painting , thus lending the recumbent assemblage with its paper wrappings and packing crate the aspect of an open , makeshift coin .","In/IN one/CD ,/, Conner/NNP and/CC the/DT Bekins/NNP crew/NN ,/, returning/VBG from/IN their/PRP$ lunch/NN break/NN ,/, find/VBP DeFeo/NNP stretched/VBN out/RP across/IN the/DT painting/NN ,/, thus/RB lending/VBG the/DT recumbent/JJ assemblage/NN with/IN its/PRP$ paper/NN wrappings/NNS and/CC packing/VBG crate/VB the/DT aspect/NN of/IN an/DT open/JJ ,/, makeshift/JJ coin/NN ./."," case(one-2, In-1) nmod:in(find-16, one-2) nsubj(find-16, Conner-4) cc(Conner-4, and-5) det(crew-8, the-6) compound(crew-8, Bekins-7) conj:and(Conner-4, crew-8) nsubj(find-16, crew-8) advcl(find-16, returning-10) case(break-14, from-11) nmod:poss(break-14, their-12) compound(break-14, lunch-13) nmod:from(returning-10, break-14) root(ROOT-0, find-16) nsubj(stretched-18, DeFeo-17) dep(find-16, stretched-18) compound:prt(stretched-18, out-19) case(painting-22, across-20) det(painting-22, the-21) nmod:across(stretched-18, painting-22) advmod(lending-25, thus-24) ccomp(stretched-18, lending-25) det(assemblage-28, the-26) amod(assemblage-28, recumbent-27) dobj(lending-25, assemblage-28) case(wrappings-32, with-29) nmod:poss(wrappings-32, its-30) compound(wrappings-32, paper-31) nmod:with(lending-25, wrappings-32) cc(lending-25, and-33) ccomp(stretched-18, packing-34) conj:and(lending-25, packing-34) ccomp(packing-34, crate-35) det(aspect-37, the-36) dobj(crate-35, aspect-37) case(coin-43, of-38) det(coin-43, an-39) amod(coin-43, open-40) amod(coin-43, makeshift-42) nmod:of(aspect-37, coin-43)  "
"<p> By Carmi Weingrod <p> 
##2025725 <p> Striving for dramatic realism in his pastel landscpaes , Californian Gil Dellinger works mostly on black paper , building up and blending transparent layers .","<p>/RB By/IN Carmi/NNP Weingrod/NNP <p>/NNP ##/NNP 2025725/NNP <p>/NNP Striving/NNP for/IN dramatic/JJ realism/NN in/IN his/PRP$ pastel/JJ landscpaes/NNS ,/, Californian/NNP Gil/NNP Dellinger/NNP works/VBZ mostly/RB on/IN black/JJ paper/NN ,/, building/VBG up/RP and/CC blending/VBG transparent/JJ layers/NNS ./."," advmod(Striving-9, <p>-1) case(Striving-9, By-2) compound(Striving-9, Carmi-3) compound(Striving-9, Weingrod-4) compound(Striving-9, <p>-5) compound(Striving-9, ##-6) compound(Striving-9, 2025725-7) compound(Striving-9, <p>-8) nmod:by(works-21, Striving-9) case(realism-12, for-10) amod(realism-12, dramatic-11) nmod:for(Striving-9, realism-12) case(landscpaes-16, in-13) nmod:poss(landscpaes-16, his-14) amod(landscpaes-16, pastel-15) nmod:in(realism-12, landscpaes-16) compound(Dellinger-20, Californian-18) compound(Dellinger-20, Gil-19) nsubj(works-21, Dellinger-20) root(ROOT-0, works-21) advmod(works-21, mostly-22) case(paper-25, on-23) amod(paper-25, black-24) nmod:on(works-21, paper-25) ccomp(works-21, building-27) compound:prt(building-27, up-28) cc(building-27, and-29) ccomp(works-21, blending-30) conj:and(building-27, blending-30) amod(layers-32, transparent-31) dobj(blending-30, layers-32)  "
"<p> "" Using a glass pestle , I combine the dry pigment with the medium until the mixture is smooth , "" Lerman continues , demonstrating this phase by mixing a small amount of blue powder with the amber gel and blending it slowly in a smooth , circular motion . ""","<p>/JJ ''/'' Using/VBG a/DT glass/NN pestle/NN ,/, I/PRP combine/VBP the/DT dry/JJ pigment/NN with/IN the/DT medium/NN until/IN the/DT mixture/NN is/VBZ smooth/JJ ,/, ''/'' Lerman/NNP continues/VBZ ,/, demonstrating/VBG this/DT phase/NN by/IN mixing/VBG a/DT small/JJ amount/NN of/IN blue/JJ powder/NN with/IN the/DT amber/NN gel/NN and/CC blending/VBG it/PRP slowly/RB in/IN a/DT smooth/JJ ,/, circular/JJ motion/NN ./. ''/''"," ccomp(combine-9, <p>-1) dep(<p>-1, Using-3) det(pestle-6, a-4) compound(pestle-6, glass-5) dobj(Using-3, pestle-6) nsubj(combine-9, I-8) root(ROOT-0, combine-9) det(pigment-12, the-10) amod(pigment-12, dry-11) dobj(combine-9, pigment-12) case(medium-15, with-13) det(medium-15, the-14) nmod:with(combine-9, medium-15) mark(smooth-20, until-16) det(mixture-18, the-17) nsubj(smooth-20, mixture-18) cop(smooth-20, is-19) advcl(combine-9, smooth-20) nsubj(continues-24, Lerman-23) dep(smooth-20, continues-24) dep(smooth-20, demonstrating-26) det(phase-28, this-27) dobj(demonstrating-26, phase-28) mark(mixing-30, by-29) advcl(demonstrating-26, mixing-30) det(amount-33, a-31) amod(amount-33, small-32) dobj(mixing-30, amount-33) case(powder-36, of-34) amod(powder-36, blue-35) nmod:of(amount-33, powder-36) case(gel-40, with-37) det(gel-40, the-38) compound(gel-40, amber-39) nmod:with(mixing-30, gel-40) cc(demonstrating-26, and-41) dep(smooth-20, blending-42) conj:and(demonstrating-26, blending-42) dobj(blending-42, it-43) advmod(blending-42, slowly-44) case(motion-50, in-45) det(motion-50, a-46) amod(motion-50, smooth-47) amod(motion-50, circular-49) nmod:in(blending-42, motion-50)  "
"The suppleness of Maroger medium enables her to build up these layers with ease , blending color into color .","The/DT suppleness/NNS of/IN Maroger/NNP medium/NN enables/VBZ her/PRP to/TO build/VB up/RP these/DT layers/NNS with/IN ease/NN ,/, blending/VBG color/NN into/IN color/NN ./."," det(suppleness-2, The-1) nsubj(enables-6, suppleness-2) case(medium-5, of-3) compound(medium-5, Maroger-4) nmod:of(suppleness-2, medium-5) root(ROOT-0, enables-6) dobj(enables-6, her-7) nsubj(build-9, her-7) mark(build-9, to-8) xcomp(enables-6, build-9) compound:prt(build-9, up-10) det(layers-12, these-11) dobj(build-9, layers-12) case(ease-14, with-13) nmod:with(build-9, ease-14) advcl(build-9, blending-16) dobj(blending-16, color-17) case(color-19, into-18) nmod:into(blending-16, color-19)  "
Blending the spots of color can destroy the integrity of this process .,Blending/VBG the/DT spots/NNS of/IN color/NN can/MD destroy/VB the/DT integrity/NN of/IN this/DT process/NN ./.," csubj(destroy-7, Blending-1) det(spots-3, the-2) dobj(Blending-1, spots-3) case(color-5, of-4) nmod:of(spots-3, color-5) aux(destroy-7, can-6) root(ROOT-0, destroy-7) det(integrity-9, the-8) dobj(destroy-7, integrity-9) case(process-12, of-10) det(process-12, this-11) nmod:of(integrity-9, process-12)  "
"If I were to resort to blending and ' slurring ' the edges , I could easily deceive myself with this shortcut and the work would not progress well .","If/IN I/PRP were/VBD to/TO resort/VB to/TO blending/VBG and/CC '/`` slurring/VBG '/'' the/DT edges/NNS ,/, I/PRP could/MD easily/RB deceive/VB myself/PRP with/IN this/DT shortcut/NN and/CC the/DT work/NN would/MD not/RB progress/VB well/RB ./."," mark(were-3, If-1) nsubj(were-3, I-2) nsubj(resort-5, I-2) advcl(deceive-18, were-3) mark(resort-5, to-4) xcomp(were-3, resort-5) mark(blending-7, to-6) advcl(resort-5, blending-7) cc(blending-7, and-8) advcl(resort-5, slurring-10) conj:and(blending-7, slurring-10) det(edges-13, the-12) dobj(slurring-10, edges-13) nsubj(deceive-18, I-15) aux(deceive-18, could-16) advmod(deceive-18, easily-17) root(ROOT-0, deceive-18) dobj(deceive-18, myself-19) case(shortcut-22, with-20) det(shortcut-22, this-21) nmod:with(deceive-18, shortcut-22) cc(deceive-18, and-23) det(work-25, the-24) nsubj(progress-28, work-25) aux(progress-28, would-26) neg(progress-28, not-27) conj:and(deceive-18, progress-28) advmod(progress-28, well-29)  "
"At the same time , the ATRS turned to ADFA to provide a credit analysis of all potential private borrowers ( satisfying a state law that it submit its lending to review by an independent investment bank ) .","At/IN the/DT same/JJ time/NN ,/, the/DT ATRS/NNS turned/VBD to/TO ADFA/NNP to/TO provide/VB a/DT credit/NN analysis/NN of/IN all/DT potential/JJ private/JJ borrowers/NNS -LRB-/-LRB- satisfying/VBG a/DT state/NN law/NN that/IN it/PRP submit/VBP its/PRP$ lending/NN to/TO review/VB by/IN an/DT independent/JJ investment/NN bank/NN -RRB-/-RRB- ./."," case(time-4, At-1) det(time-4, the-2) amod(time-4, same-3) nmod:at(turned-8, time-4) det(ATRS-7, the-6) nsubj(turned-8, ATRS-7) nsubj(provide-12, ATRS-7) root(ROOT-0, turned-8) case(ADFA-10, to-9) nmod:to(turned-8, ADFA-10) mark(provide-12, to-11) xcomp(turned-8, provide-12) det(analysis-15, a-13) compound(analysis-15, credit-14) dobj(provide-12, analysis-15) case(borrowers-20, of-16) det(borrowers-20, all-17) amod(borrowers-20, potential-18) amod(borrowers-20, private-19) nmod:of(analysis-15, borrowers-20) parataxis(provide-12, satisfying-22) det(law-25, a-23) compound(law-25, state-24) dobj(satisfying-22, law-25) mark(submit-28, that-26) nsubj(submit-28, it-27) ccomp(satisfying-22, submit-28) nmod:poss(lending-30, its-29) dobj(submit-28, lending-30) mark(review-32, to-31) acl(lending-30, review-32) case(bank-37, by-33) det(bank-37, an-34) amod(bank-37, independent-35) compound(bank-37, investment-36) nmod:by(review-32, bank-37)  "
"So ADFA acted as both the lending agent and independent reviewer , charging all loan applicants a minimum fee of $500 for the service .","So/IN ADFA/NNP acted/VBD as/IN both/PDT the/DT lending/VBG agent/NN and/CC independent/JJ reviewer/NN ,/, charging/VBG all/DT loan/NN applicants/NNS a/DT minimum/JJ fee/NN of/IN $/$ 500/CD for/IN the/DT service/NN ./."," dep(acted-3, So-1) nsubj(acted-3, ADFA-2) root(ROOT-0, acted-3) case(agent-8, as-4) det:predet(agent-8, both-5) det(agent-8, the-6) amod(agent-8, lending-7) nmod:as(acted-3, agent-8) cc(agent-8, and-9) amod(reviewer-11, independent-10) nmod:as(acted-3, reviewer-11) conj:and(agent-8, reviewer-11) xcomp(acted-3, charging-13) det(applicants-16, all-14) compound(applicants-16, loan-15) iobj(charging-13, applicants-16) det(fee-19, a-17) amod(fee-19, minimum-18) dobj(charging-13, fee-19) case(500-22, of-20) dep(500-22, $-21) nmod:of(fee-19, 500-22) case(service-25, for-23) det(service-25, the-24) nmod:for(500-22, service-25)  "
"In 1988 , Southern purchased the sleepy Elk Horn Bank in Arkadelphia as a lending arm .","In/IN 1988/CD ,/, Southern/NNP purchased/VBD the/DT sleepy/JJ Elk/NNP Horn/NNP Bank/NNP in/IN Arkadelphia/NNP as/IN a/DT lending/VBG arm/NN ./."," case(1988-2, In-1) nmod:in(purchased-5, 1988-2) nsubj(purchased-5, Southern-4) root(ROOT-0, purchased-5) det(Bank-10, the-6) amod(Bank-10, sleepy-7) compound(Bank-10, Elk-8) compound(Bank-10, Horn-9) dobj(purchased-5, Bank-10) case(Arkadelphia-12, in-11) nmod:in(Bank-10, Arkadelphia-12) case(arm-16, as-13) det(arm-16, a-14) amod(arm-16, lending-15) nmod:as(purchased-5, arm-16)  "
"The investors extracted a stiff price , lending Woodroast $1 million in a complex deal that carried an effective annual interest rate of 26% .","The/DT investors/NNS extracted/VBD a/DT stiff/JJ price/NN ,/, lending/VBG Woodroast/NNP $/$ 1/CD million/CD in/IN a/DT complex/JJ deal/NN that/WDT carried/VBD an/DT effective/JJ annual/JJ interest/NN rate/NN of/IN 26/CD %/NN ./."," det(investors-2, The-1) nsubj(extracted-3, investors-2) root(ROOT-0, extracted-3) det(price-6, a-4) amod(price-6, stiff-5) dobj(extracted-3, price-6) advcl(extracted-3, lending-8) iobj(lending-8, Woodroast-9) dobj(lending-8, $-10) compound(million-12, 1-11) nummod($-10, million-12) case(deal-16, in-13) det(deal-16, a-14) amod(deal-16, complex-15) nmod:in($-10, deal-16) nsubj(carried-18, deal-16) ref(deal-16, that-17) acl:relcl(deal-16, carried-18) det(rate-23, an-19) amod(rate-23, effective-20) amod(rate-23, annual-21) compound(rate-23, interest-22) dobj(carried-18, rate-23) case(%-26, of-24) nummod(%-26, 26-25) nmod:of(rate-23, %-26)  "
