sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Compounds,Adjectival Modifiers,Possesed (owned by noun),Possesive (owner of noun),Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositional Modifiers,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability
6 Thamar 's brother Absalon at first refuses to take any action against Amnon and at last kills him primarily to eliminate a rival to the throne .,6/CD Thamar/NNP 's/POS brother/NN Absalon/NN at/IN first/JJ refuses/VBZ to/TO take/VB any/DT action/NN against/IN Amnon/NNP and/CC at/IN last/JJ kills/VBZ him/PRP primarily/RB to/TO eliminate/VB a/DT rival/NN to/TO the/DT throne/NN ./.,"nsubj(kills-18, 6-1) nmod:poss(Absalon-5, Thamar-2) case(Thamar-2, 's-3) compound(Absalon-5, brother-4) nsubj(refuses-8, Absalon-5) nsubj(take-10, Absalon-5) nsubj(take-10', Absalon-5) case(first-7, at-6) nmod:at(Absalon-5, first-7) acl:relcl(6-1, refuses-8) mark(take-10, to-9) xcomp(refuses-8, take-10) xcomp(refuses-8, take-10') conj:and(take-10, take-10') det(action-12, any-11) dobj(take-10, action-12) case(Amnon-14, against-13) nmod:against(take-10, Amnon-14) cc(take-10, and-15) case(last-17, at-16) nmod:at(take-10', last-17) root(ROOT-0, kills-18) dobj(kills-18, him-19) nsubj(eliminate-22, him-19) advmod(eliminate-22, primarily-20) mark(eliminate-22, to-21) xcomp(kills-18, eliminate-22) det(rival-24, a-23) dobj(eliminate-22, rival-24) case(throne-27, to-25) det(throne-27, the-26) nmod:to(eliminate-22, throne-27)  ",brother,4,"compound(Absalon-5, brother-4) ",6 Thamar 's brother Absalon at first refuses to,NN,[],refuses,VBZ,subject,[],[],[],[],[],[],[],['Absalon'],[],[],[],[],[],[],[],,,singular,singular,,unknown
"Worse still , Thamar 's own father refuses to punish Amnon for the affront and demands that his daughter forgive her brother .","Worse/JJR still/RB ,/, Thamar/NNP 's/POS own/JJ father/NN refuses/VBZ to/TO punish/VB Amnon/NNP for/IN the/DT affront/NN and/CC demands/NNS that/IN his/PRP$ daughter/NN forgive/VB her/PRP$ brother/NN ./.","advmod(refuses-8, Worse-1) advmod(refuses-8, still-2) nmod:poss(father-7, Thamar-4) case(Thamar-4, 's-5) amod(father-7, own-6) nsubj(refuses-8, father-7) nsubj(punish-10, father-7) root(ROOT-0, refuses-8) mark(punish-10, to-9) xcomp(refuses-8, punish-10) dobj(punish-10, Amnon-11) case(affront-14, for-12) det(affront-14, the-13) nmod:for(Amnon-11, affront-14) cc(affront-14, and-15) nmod:for(Amnon-11, demands-16) conj:and(affront-14, demands-16) mark(forgive-20, that-17) nmod:poss(daughter-19, his-18) nsubj(forgive-20, daughter-19) ccomp(punish-10, forgive-20) nmod:poss(brother-22, her-21) dobj(forgive-20, brother-22)  ",brother,22,"nmod:poss(brother-22, her-21) dobj(forgive-20, brother-22) ",that his daughter forgive her brother .,NN,[],forgive,VB,object,[],[],[],[],[],[],[],[],[],[],['her'],[],[],[],[],,,singular,ambiguous,,unknown
"At the beginning of the tale , her two brothers , also merchants , perish on their way home from the Indies in a shipwreck from which nothing is salvaged , "" mercaderia ni persona . ""","At/IN the/DT beginning/NN of/IN the/DT tale/NN ,/, her/PRP$ two/CD brothers/NNS ,/, also/RB merchants/NNS ,/, perish/VBP on/IN their/PRP$ way/NN home/NN from/IN the/DT Indies/NNP in/IN a/DT shipwreck/NN from/IN which/WDT nothing/NN is/VBZ salvaged/VBN ,/, ''/'' mercaderia/NN ni/VBP persona/NN ./. ''/''","case(beginning-3, At-1) det(beginning-3, the-2) nmod:at(perish-15, beginning-3) case(tale-6, of-4) det(tale-6, the-5) nmod:of(beginning-3, tale-6) nmod:poss(brothers-10, her-8) nummod(brothers-10, two-9) nsubj(perish-15, brothers-10) advmod(merchants-13, also-12) appos(brothers-10, merchants-13) ccomp(ni-34, perish-15) case(home-19, on-16) nmod:poss(home-19, their-17) compound(home-19, way-18) nmod:on(perish-15, home-19) case(Indies-22, from-20) det(Indies-22, the-21) nmod:from(perish-15, Indies-22) mark(salvaged-30, in-23) det(shipwreck-25, a-24) dobj(salvaged-30, shipwreck-25) case(which-27, from-26) nmod:from(shipwreck-25, which-27) nsubjpass(salvaged-30, nothing-28) auxpass(salvaged-30, is-29) acl(Indies-22, salvaged-30) nsubj(ni-34, mercaderia-33) root(ROOT-0, ni-34) dobj(ni-34, persona-35)  ",brothers,10,"nmod:poss(brothers-10, her-8) nummod(brothers-10, two-9) appos(brothers-10, merchants-13) nsubj(perish-15, brothers-10) ","the tale , her two brothers , also merchants , perish",NNS,[],perish,VBP,subject,[],[],[],[],[],[],[],[],[],[],['her'],['two'],[],[],"['modified', 'merchants']",two,other,plural,plural,O-DEN,countable
"Brady Turnage , whose brother , horticulturist Burl Turnage , labored long to unlock the secrets of propagating T. taxifolia , told me of hunting turkeys in a grove of the trees near the slope of Chattahoochee .","Brady/NNP Turnage/NNP ,/, whose/WP$ brother/NN ,/, horticulturist/IN Burl/NNP Turnage/NNP ,/, labored/VBD long/RB to/TO unlock/NN the/DT secrets/NNS of/IN propagating/VBG T./NNP taxifolia/NN ,/, told/VBD me/PRP of/IN hunting/NN turkeys/NNS in/IN a/DT grove/NN of/IN the/DT trees/NNS near/IN the/DT slope/NN of/IN Chattahoochee/NNP ./.","compound(Turnage-2, Brady-1) nmod:poss(brother-5, Turnage-2) nsubj(told-22, Turnage-2) ref(Turnage-2, whose-4) nsubj(labored-11, brother-5) case(Turnage-9, horticulturist-7) compound(Turnage-9, Burl-8) nmod:horticulturist(labored-11, Turnage-9) acl:relcl(Turnage-2, labored-11) advmod(labored-11, long-12) case(unlock-14, to-13) nmod:to(long-12, unlock-14) det(secrets-16, the-15) dobj(labored-11, secrets-16) case(taxifolia-20, of-17) amod(taxifolia-20, propagating-18) compound(taxifolia-20, T.-19) nmod:of(secrets-16, taxifolia-20) root(ROOT-0, told-22) dobj(told-22, me-23) case(turkeys-26, of-24) compound(turkeys-26, hunting-25) nmod:of(told-22, turkeys-26) case(grove-29, in-27) det(grove-29, a-28) nmod:in(told-22, grove-29) case(trees-32, of-30) det(trees-32, the-31) nmod:of(grove-29, trees-32) case(slope-35, near-33) det(slope-35, the-34) nmod:near(trees-32, slope-35) case(Chattahoochee-37, of-36) nmod:of(slope-35, Chattahoochee-37)  ",brother,5,"nmod:poss(brother-5, Turnage-2) nsubj(labored-11, brother-5) ","Brady Turnage , whose brother , horticulturist Burl Turnage ,",NN,[],labored,VBD,subject,[],[],[],[],[],[],[],[],[],[],['Turnage'],[],[],[],[],,,singular,ambiguous,,unknown
But his position was vulnerable ; he could be deposed by his brothers or nephews or even by a member of another lineage .,But/CC his/PRP$ position/NN was/VBD vulnerable/JJ ;/: he/PRP could/MD be/VB deposed/VBN by/IN his/PRP$ brothers/NNS or/CC nephews/NNS or/CC even/RB by/IN a/DT member/NN of/IN another/DT lineage/NN ./.,"cc(vulnerable-5, But-1) nmod:poss(position-3, his-2) nsubj(vulnerable-5, position-3) cop(vulnerable-5, was-4) root(ROOT-0, vulnerable-5) nsubjpass(deposed-10, he-7) aux(deposed-10, could-8) auxpass(deposed-10, be-9) parataxis(vulnerable-5, deposed-10) case(brothers-13, by-11) nmod:poss(brothers-13, his-12) nmod:by(deposed-10, brothers-13) cc(brothers-13, or-14) nmod:by(deposed-10, nephews-15) conj:or(brothers-13, nephews-15) cc(brothers-13, or-16) nmod:by(deposed-10, even-17) conj:or(brothers-13, even-17) case(member-20, by-18) det(member-20, a-19) nmod:by(brothers-13, member-20) case(lineage-23, of-21) det(lineage-23, another-22) nmod:of(member-20, lineage-23)  ",brothers,13,"case(brothers-13, by-11) nmod:poss(brothers-13, his-12) cc(brothers-13, or-14) conj:or(brothers-13, nephews-15) cc(brothers-13, or-16) conj:or(brothers-13, even-17) nmod:by(brothers-13, member-20) nmod:by(deposed-10, brothers-13) ",could be deposed by his brothers or nephews or even by,NNS,[],,,,,"[('by', 'member'), ('by', 'deposed')]","['by', 'by']",['deposed'],['member'],[],"[('or', 'nephews'), ('or', 'even')]",[],[],[],['his'],[],['by'],[],[],,,plural,,,unknown
"<p> Even as Guarionex was being pushed into battle by his confederates , Don Bartolome Colon , Columbus 's brother , learned of the impending uprising in La Vega Real .","<p>/VB Even/RB as/IN Guarionex/NNP was/VBD being/VBG pushed/VBN into/IN battle/NN by/IN his/PRP$ confederates/NNS ,/, Don/NNP Bartolome/NNP Colon/NNP ,/, Columbus/NNP 's/POS brother/NN ,/, learned/VBD of/IN the/DT impending/JJ uprising/NN in/IN La/NNP Vega/NNP Real/NNP ./.","ccomp(learned-22, <p>-1) advmod(pushed-7, Even-2) mark(pushed-7, as-3) nsubjpass(pushed-7, Guarionex-4) aux(pushed-7, was-5) auxpass(pushed-7, being-6) advcl(<p>-1, pushed-7) case(battle-9, into-8) nmod:into(pushed-7, battle-9) case(confederates-12, by-10) nmod:poss(confederates-12, his-11) nmod:by(pushed-7, confederates-12) compound(Colon-16, Don-14) compound(Colon-16, Bartolome-15) nsubj(learned-22, Colon-16) nmod:poss(brother-20, Columbus-18) case(Columbus-18, 's-19) appos(Colon-16, brother-20) root(ROOT-0, learned-22) case(uprising-26, of-23) det(uprising-26, the-24) amod(uprising-26, impending-25) nmod:of(learned-22, uprising-26) case(Real-30, in-27) compound(Real-30, La-28) compound(Real-30, Vega-29) nmod:in(learned-22, Real-30)  ",brother,20,"nmod:poss(brother-20, Columbus-18) appos(Colon-16, brother-20) ","Bartolome Colon , Columbus 's brother , learned of the impending",NN,[],,,,,[],[],[],[],[],[],[],[],[],['Columbus'],[],[],[],"['modifier', 'Colon']",,,singular,,,unknown
<p> In many ways Bartolome was the more capable of the Columbus brothers .,<p>/RB In/IN many/JJ ways/NNS Bartolome/NNP was/VBD the/DT more/RBR capable/JJ of/IN the/DT Columbus/NNP brothers/NNS ./.,"advmod(capable-9, <p>-1) case(ways-4, In-2) amod(ways-4, many-3) nmod:in(capable-9, ways-4) nsubj(capable-9, Bartolome-5) cop(capable-9, was-6) det(capable-9, the-7) advmod(capable-9, more-8) root(ROOT-0, capable-9) case(brothers-13, of-10) det(brothers-13, the-11) compound(brothers-13, Columbus-12) nmod:of(capable-9, brothers-13)  ",brothers,13,"case(brothers-13, of-10) det(brothers-13, the-11) compound(brothers-13, Columbus-12) nmod:of(capable-9, brothers-13) ",more capable of the Columbus brothers .,NNS,[],,,,,"[('of', 'capable')]",['of'],['capable'],[],['the'],[],['Columbus'],[],[],[],[],['of'],[],[],,,plural,,,unknown
He alienated members of rival factions to a lesser extent than his brother and interacted more effectively with the Taino elite .,He/PRP alienated/VBD members/NNS of/IN rival/JJ factions/NNS to/TO a/DT lesser/JJR extent/NN than/IN his/PRP$ brother/NN and/CC interacted/VBD more/RBR effectively/RB with/IN the/DT Taino/NNP elite/NN ./.,"nsubj(alienated-2, He-1) nsubj(interacted-15, He-1) root(ROOT-0, alienated-2) dobj(alienated-2, members-3) case(factions-6, of-4) amod(factions-6, rival-5) nmod:of(members-3, factions-6) case(extent-10, to-7) det(extent-10, a-8) amod(extent-10, lesser-9) nmod:to(alienated-2, extent-10) case(brother-13, than-11) nmod:poss(brother-13, his-12) nmod:than(extent-10, brother-13) cc(alienated-2, and-14) conj:and(alienated-2, interacted-15) advmod(effectively-17, more-16) advmod(interacted-15, effectively-17) case(elite-21, with-18) det(elite-21, the-19) compound(elite-21, Taino-20) nmod:with(interacted-15, elite-21)  ",brother,13,"case(brother-13, than-11) nmod:poss(brother-13, his-12) nmod:than(extent-10, brother-13) ",a lesser extent than his brother and interacted more effectively with,NN,[],,,,,"[('than', 'extent')]",['than'],['extent'],[],[],[],[],[],[],['his'],[],['than'],[],[],,,singular,,,unknown
"<p> 
##4013089 Zaire 's pygmy chimpanzees may be the most pacific of primates <p> In a legend of the Mongandu people of Zaire , pygmy chimpanzees , or bonobos , and the ancestors of humans once lived as brothers .","<p>/NNP ##/NNP 4013089/NNP Zaire/NNP 's/POS pygmy/JJ chimpanzees/NNS may/MD be/VB the/DT most/RBS pacific/JJ of/IN primates/NNS <p>/VBN In/IN a/DT legend/NN of/IN the/DT Mongandu/NNP people/NNS of/IN Zaire/NNP ,/, pygmy/JJ chimpanzees/NNS ,/, or/CC bonobos/NNS ,/, and/CC the/DT ancestors/NNS of/IN humans/NNS once/RB lived/VBD as/IN brothers/NNS ./.","compound(Zaire-4, <p>-1) compound(Zaire-4, ##-2) compound(Zaire-4, 4013089-3) nmod:poss(chimpanzees-7, Zaire-4) case(Zaire-4, 's-5) amod(chimpanzees-7, pygmy-6) nsubj(pacific-12, chimpanzees-7) aux(pacific-12, may-8) cop(pacific-12, be-9) det(pacific-12, the-10) advmod(pacific-12, most-11) root(ROOT-0, pacific-12) case(primates-14, of-13) nmod:of(pacific-12, primates-14) acl(primates-14, <p>-15) case(legend-18, In-16) det(legend-18, a-17) nmod:in(<p>-15, legend-18) case(people-22, of-19) det(people-22, the-20) compound(people-22, Mongandu-21) nmod:of(legend-18, people-22) case(Zaire-24, of-23) nmod:of(people-22, Zaire-24) amod(chimpanzees-27, pygmy-26) nmod:of(people-22, chimpanzees-27) conj:or(Zaire-24, chimpanzees-27) cc(Zaire-24, or-29) nmod:of(people-22, bonobos-30) conj:or(Zaire-24, bonobos-30) cc(pacific-12, and-32) det(ancestors-34, the-33) nsubj(lived-38, ancestors-34) case(humans-36, of-35) nmod:of(ancestors-34, humans-36) advmod(lived-38, once-37) conj:and(pacific-12, lived-38) case(brothers-40, as-39) nmod:as(lived-38, brothers-40)  ",brothers,40,"case(brothers-40, as-39) nmod:as(lived-38, brothers-40) ",humans once lived as brothers .,NNS,[],,,,,"[('as', 'lived')]",['as'],['lived'],[],[],[],[],[],[],[],[],['as'],[],[],,,plural,,,unknown
"<p> During the postfeeding lull , three intergroup pairs groomed each other , and a P group juvenile carrying her infant brother on her belly played chase and grapple games with E1 juveniles .","<p>/RB During/IN the/DT postfeeding/VBG lull/NN ,/, three/CD intergroup/NN pairs/NNS groomed/VBD each/DT other/JJ ,/, and/CC a/DT P/NNP group/NN juvenile/VBP carrying/VBG her/PRP$ infant/NN brother/NN on/IN her/PRP$ belly/NN played/VBN chase/VB and/CC grapple/VB games/NNS with/IN E1/CD juveniles/NNS ./.","advmod(lull-5, <p>-1) case(lull-5, During-2) det(lull-5, the-3) amod(lull-5, postfeeding-4) nmod:during(groomed-10, lull-5) nummod(pairs-9, three-7) compound(pairs-9, intergroup-8) nsubj(groomed-10, pairs-9) root(ROOT-0, groomed-10) det(other-12, each-11) dobj(groomed-10, other-12) cc(groomed-10, and-14) det(group-17, a-15) compound(group-17, P-16) nsubj(juvenile-18, group-17) conj:and(groomed-10, juvenile-18) xcomp(juvenile-18, carrying-19) nmod:poss(brother-22, her-20) compound(brother-22, infant-21) dobj(carrying-19, brother-22) case(belly-25, on-23) nmod:poss(belly-25, her-24) nmod:on(carrying-19, belly-25) acl(belly-25, played-26) ccomp(played-26, chase-27) cc(chase-27, and-28) ccomp(played-26, grapple-29) conj:and(chase-27, grapple-29) dobj(chase-27, games-30) case(juveniles-33, with-31) nummod(juveniles-33, E1-32) nmod:with(chase-27, juveniles-33)  ",brother,22,"nmod:poss(brother-22, her-20) compound(brother-22, infant-21) dobj(carrying-19, brother-22) ",group juvenile carrying her infant brother on her belly played chase,NN,[],carrying,VBG,object,[],[],[],[],[],[],[],['infant'],[],[],['her'],[],[],[],[],,,singular,ambiguous,,unknown
"On the foreheads of the skulls , if they were large enough , might be a space where the name of the departed could be printed , or possibly even a suitable sentiment : As I Am , So Shall You Be ; or , less ominously , Soy Pedro Moreno ; Un Ave Maria Y Un Padre Nuestro Por Dios , Hermano ( I am Pedro Moreno ; one Hail Mary and one Our Father for God , brother ) .","On/IN the/DT foreheads/NNS of/IN the/DT skulls/NNS ,/, if/IN they/PRP were/VBD large/JJ enough/RB ,/, might/MD be/VB a/DT space/NN where/WRB the/DT name/NN of/IN the/DT departed/NN could/MD be/VB printed/VBN ,/, or/CC possibly/RB even/RB a/DT suitable/JJ sentiment/NN :/: As/IN I/PRP Am/NNP ,/, So/RB Shall/NNP You/PRP Be/VBZ ;/: or/CC ,/, less/RBR ominously/RB ,/, Soy/NNP Pedro/NNP Moreno/NNP ;/: Un/NNP Ave/NNP Maria/NNP Y/NNP Un/NNP Padre/NNP Nuestro/NNP Por/NNP Dios/NNPS ,/, Hermano/NNP -LRB-/-LRB- I/PRP am/VBP Pedro/NNP Moreno/NNP ;/: one/CD Hail/NNP Mary/NNP and/CC one/CD Our/NNP Father/NNS for/IN God/NNP ,/, brother/NN -RRB-/-RRB- ./.","case(foreheads-3, On-1) det(foreheads-3, the-2) nmod:on(space-17, foreheads-3) case(skulls-6, of-4) det(skulls-6, the-5) nmod:of(foreheads-3, skulls-6) mark(large-11, if-8) nsubj(large-11, they-9) cop(large-11, were-10) advcl(space-17, large-11) advmod(large-11, enough-12) aux(space-17, might-14) cop(space-17, be-15) det(space-17, a-16) root(ROOT-0, space-17) advmod(printed-26, where-18) det(name-20, the-19) nsubjpass(printed-26, name-20) case(departed-23, of-21) det(departed-23, the-22) nmod:of(name-20, departed-23) aux(printed-26, could-24) auxpass(printed-26, be-25) acl:relcl(space-17, printed-26) cc(space-17, or-28) advmod(space-17, possibly-29) advmod(space-17, even-30) det(sentiment-33, a-31) amod(sentiment-33, suitable-32) dep(space-17, sentiment-33) mark(Am-37, As-35) nsubj(Am-37, I-36) conj:or(space-17, Am-37) advmod(Shall-40, So-39) appos(Am-37, Shall-40) nsubj(Be-42, You-41) acl:relcl(Shall-40, Be-42) cc(Moreno-51, or-44) advmod(ominously-47, less-46) dep(Moreno-51, ominously-47) compound(Moreno-51, Soy-49) compound(Moreno-51, Pedro-50) dep(Am-37, Moreno-51) compound(Dios-61, Un-53) compound(Dios-61, Ave-54) compound(Dios-61, Maria-55) compound(Dios-61, Y-56) compound(Dios-61, Un-57) compound(Dios-61, Padre-58) compound(Dios-61, Nuestro-59) compound(Dios-61, Por-60) dep(Moreno-51, Dios-61) appos(Dios-61, Hermano-63) nsubj(Moreno-68, I-65) cop(Moreno-68, am-66) compound(Moreno-68, Pedro-67) parataxis(space-17, Moreno-68) nummod(Mary-72, one-70) compound(Mary-72, Hail-71) dep(Moreno-68, Mary-72) cc(Mary-72, and-73) nummod(Father-76, one-74) compound(Father-76, Our-75) dep(Moreno-68, Father-76) conj:and(Mary-72, Father-76) case(God-78, for-77) nmod:for(Mary-72, God-78) appos(God-78, brother-80)  ",brother,80,"appos(God-78, brother-80) ","Our Father for God , brother ) .",NN,[],,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],"['modifier', 'God']",,,singular,,,unknown
"Instead , Sita and her mother went to visit her mother 's brother in her mother 's natal village .","Instead/RB ,/, Sita/NNP and/CC her/PRP$ mother/NN went/VBD to/TO visit/VB her/PRP$ mother/NN 's/POS brother/NN in/IN her/PRP$ mother/NN 's/POS natal/JJ village/NN ./.","advmod(went-7, Instead-1) nsubj(went-7, Sita-3) nsubj(visit-9, Sita-3) cc(Sita-3, and-4) nmod:poss(mother-6, her-5) conj:and(Sita-3, mother-6) nsubj(went-7, mother-6) nsubj(visit-9, mother-6) root(ROOT-0, went-7) mark(visit-9, to-8) xcomp(went-7, visit-9) nmod:poss(mother-11, her-10) nmod:poss(brother-13, mother-11) case(mother-11, 's-12) dobj(visit-9, brother-13) case(village-19, in-14) nmod:poss(mother-16, her-15) nmod:poss(village-19, mother-16) case(mother-16, 's-17) amod(village-19, natal-18) nmod:in(brother-13, village-19)  ",brother,13,"nmod:poss(brother-13, mother-11) nmod:in(brother-13, village-19) dobj(visit-9, brother-13) ",to visit her mother 's brother in her mother 's natal,NN,[],visit,VB,object,[],"[('in', 'village')]",['in'],[],['village'],[],[],[],[],[],['mother'],[],[],[],[],,,singular,ambiguous,,unknown
"As her parents ' first-born child , Sita had lived through the deaths of four infant brothers and five infant sisters , who had died because they could not digest their mother 's milk .","As/IN her/PRP$ parents/NNS '/POS first-born/JJ child/NN ,/, Sita/NNP had/VBD lived/VBN through/IN the/DT deaths/NNS of/IN four/CD infant/JJ brothers/NNS and/CC five/CD infant/JJ sisters/NNS ,/, who/WP had/VBD died/VBN because/IN they/PRP could/MD not/RB digest/VB their/PRP$ mother/NN 's/POS milk/NN ./.","case(child-6, As-1) nmod:poss(parents-3, her-2) nmod:poss(child-6, parents-3) case(parents-3, '-4) amod(child-6, first-born-5) nmod:as(lived-10, child-6) nsubj(lived-10, Sita-8) aux(lived-10, had-9) root(ROOT-0, lived-10) case(deaths-13, through-11) det(deaths-13, the-12) nmod:through(lived-10, deaths-13) nsubj(died-25, deaths-13) case(brothers-17, of-14) nummod(brothers-17, four-15) amod(brothers-17, infant-16) nmod:of(deaths-13, brothers-17) cc(brothers-17, and-18) nummod(sisters-21, five-19) amod(sisters-21, infant-20) nmod:of(deaths-13, sisters-21) conj:and(brothers-17, sisters-21) ref(deaths-13, who-23) aux(died-25, had-24) acl:relcl(deaths-13, died-25) mark(digest-30, because-26) nsubj(digest-30, they-27) aux(digest-30, could-28) neg(digest-30, not-29) advcl(died-25, digest-30) nmod:poss(mother-32, their-31) nmod:poss(milk-34, mother-32) case(mother-32, 's-33) dobj(digest-30, milk-34)  ",brothers,17,"case(brothers-17, of-14) nummod(brothers-17, four-15) amod(brothers-17, infant-16) cc(brothers-17, and-18) conj:and(brothers-17, sisters-21) nmod:of(deaths-13, brothers-17) ","the deaths of four infant brothers and five infant sisters ,",NNS,[],,,,,"[('of', 'deaths')]",['of'],['deaths'],[],[],"[('and', 'sisters')]",[],['infant'],[],[],['four'],['of'],[],[],four,other,plural,,O-DEN,countable
