sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"<p> Chart : The surgical solution ( USN &WR-Basic; data : Association for Voluntary Surgical Contraception ) <p> Drawings : Two techniques on the drawing board ( Matt Zang-USN &WR); <p> By Doug Podolsky <p> 
##2022564 Section : U.S. News <p> Dateline : Saudi Arabia <p> A series of diplomatic maneuvers send peace hopes rising , but defeating Hussein 's aggression will take more patience , resolve and cooperation <p> President Bush 's vow never to negotiate with Saddam Hussein is going the way of his "" no new taxes "" pledge .",peace,"compound(hopes-60, peace-59) ",NN,,VB,,,send,send,,,,,,,,,hopes,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> Hussein , however , could be trying to delay the game , not end it , hoping that time will erode the coalition against him and that a series of peace gestures will turn American opinion sharply against military action .",peace,"compound(gestures-33, peace-32) ",NN,,,,,,,,,,,,,,,gestures,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> An accident or miscalculation could still spark a conflagration , and if the recent diplomatic minuet makes either leader think he has the other on the run , the pendulum could swing back to war as fast as it swung toward peace .",peace,"case(peace-43, toward-42) nmod:toward(swung-41, peace-43) ",NN,,,,,,,,toward swung,toward,swung,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
<p> Mideast peace conference .,peace,"compound(conference-4, peace-3) ",NN,,,,,,,,,,,,,,,conference,,,,,,,,,,,,,singular,,[],unknown,unknown
"resolution , the French , Soviets and others insisted that Washington launch a new diplomatic offensive and won commitments from Baker to consider accepting a Mideast peace conference , which Israel steadfastly opposes .",peace,"compound(conference-28, peace-27) ",NN,,VBG,,,accepting,accept,,,,,,,,,conference,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"A fortunate shopper takes one of the last sausages in a Moscow grocery store , ( Robert Tonsing/Picture Group for USN &WR); <p> By Jeff Trimble <p> 
##2022572 Section : World report ; Guest writer Out of sight , minorities , drug lords and the military fight on <p> Across the remote jungle valleys of backcountry Burma - a region of pious Buddhist monks and ruthless opium smugglers - the world 's longest-running insurgency sputters on with no prospect of early victory or eventual peace .",peace,"amod(peace-89, eventual-88) nmod:of(one-5, peace-89) conj:or(sausages-9, peace-89) ",NN,,,,,,,,of one,of,one,,,or,sausages,,eventual,,,,,,,,,,,,singular,,[],unknown,unknown
It 's a hot car ; the extra peace of mind is worth the price .,peace,"det(peace-9, the-7) amod(peace-9, extra-8) nmod:of(peace-9, mind-11) nsubj(price-15, peace-9) ",NN,,VBZ,is,be,,,,of mind,of,,mind,the,,,,extra,,,,,,,,,,,,singular,singular,[],unknown,unknown
Now the Belgians who were born here and the allied commanders who have plotted strategy here for 25 years are wondering what peace has in store for them .,peace,"nsubj(store-26, peace-23) ",NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> But if Hussein falls , counters a senior Saudi diplomat , "" anybody who has been an obstacle to the peace process will go with him . '",peace,"compound(process-23, peace-22) ",NN,,,,,,,,,,,,,,,process,,,,,,,,,,,,,singular,,[],unknown,unknown
"I thought this would light a fire under people , ' says defense analyst Gary Reich of Shearson Lehman Brothers , "" but Wall Street is betting that peace is going to break out throughout the world forever . '",peace,"nsubj(going-31, peace-29) nsubj(break-33, peace-29) ",NN,,DT,is,be,,,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
Wall Street has good reason for its mixed feelings about peace .,peace,"case(peace-11, about-10) nmod:about(feelings-9, peace-11) ",NN,,,,,,,,about feelings,about,feelings,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
Even budget negotiators seemed unsure whether the future will bring war or peace .,peace,"dobj(bring-10, peace-13) conj:or(war-11, peace-13) ",NN,,VB,,,bring,bring,,,,,,,or,war,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
WINNERS : E-Systems : 1989 sales : $1.6 billion 1989 profits : $76 million <p> Strengths : Reconnaissance and surveillance business stays active in war or peace .,peace,"nmod:in(active-25, peace-29) conj:or(war-27, peace-29) ",NN,,,,,,,,in active,in,active,,,or,war,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> As the Pentagon begins analyzing ways to maintain an uneasy peace in the Gulf , the talk at the U.N .",peace,"det(peace-12, an-10) amod(peace-12, uneasy-11) dobj(maintain-9, peace-12) ",NN,,VB,,,maintain,maintain,,,,,,an,,,,uneasy,,,,,,,,,,an,unit,singular,ambiguous,['A+N'],countable,unknown
Iran wants to accelerate prisoner exchanges with Iraq and sign a peace treaty .,peace,"compound(treaty-13, peace-12) ",NN,,VB,,,sign,sign,,,,,,,,,treaty,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Last year 's peace outbreak spurred the Pentagon to cut its 1991 budget request by $8 billion to $307 billion ; by cutting expenditures on such costly systems as the Strategic Defense Initiative and the B-2 bomber , the Senate trimmed that by another $18 billion and the House Armed Services Committee trimmed $24 billion .",peace,"compound(outbreak-5, peace-4) ",NN,,VBD,spurred,spur,,,,,,,,,,,outbreak,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"It 's also possible that Bush is publicly encouraging negotiations , so that if war does come he can claim that he tried peace first .",peace,"dobj(tried-23, peace-24) ",NN,,VBD,,,tried,try,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> Even trying to make peace with Hussein , however , will be neither easy nor risk-free .",peace,"dobj(make-5, peace-6) ",NN,,VB,,,make,make,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Senator Richard Lugar , a respected Indiana Republican , argues that since Hussein is working to acquire nuclear weapons and could have them within five years , peace and stability can be assured only by his demise .",peace,"cc(peace-28, and-29) conj:and(peace-28, stability-30) nsubjpass(assured-33, peace-28) ",NN,,VBN,assured,assure,,,,,,,,,and,stability,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"The cost of manning the front lines in Europe is dwindling rapidly , but maintaining the technological marvels still needed to keep the cold peace with the Soviet Union , buying the nuts and bolts that can win the hot wars America may face and cashing in a peace dividend , all at the same time , will not be easy .",peace,"det(peace-25, the-23) amod(peace-25, cold-24) dobj(keep-22, peace-25) ",NN,,VB,,,keep,keep,,,,,,the,,,,cold,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"The cost of manning the front lines in Europe is dwindling rapidly , but maintaining the technological marvels still needed to keep the cold peace with the Soviet Union , buying the nuts and bolts that can win the hot wars America may face and cashing in a peace dividend , all at the same time , will not be easy .",peace,"compound(dividend-50, peace-49) ",NN,,,,,,,,,,,,,,,dividend,,,,,,,,,,,,,singular,,[],unknown,unknown
""" <p> When it comes to matters of war and peace , the troubled Mrs. Huber is what The New York Times would call "" unsophisticated . """,peace,"nmod:of(matters-7, peace-11) conj:and(war-9, peace-11) ",NN,,,,,,,,of matters,of,matters,,,and,war,,,,,,,,,,,,,,singular,,[],unknown,unknown
"In such a case , put Coffeemaster on your VICTORY LIST ' of things to get first when peace returns .",peace,"nsubj(returns-20, peace-19) ",NN,,VBZ,returns,return,,,,,,,,,,,,,,,,,,,,,,,,singular,singular,[],unknown,unknown
What we want then is the cheapest mix of conventional weapons and troop strength that provides a deterrent to these new thugs on the block and the minimum nuclear arsenal necessary for maintaining peace among the superpowers .,peace,"dobj(maintaining-33, peace-34) ",NN,,VBG,,,maintaining,maintain,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"And yet both races had made their peace with the venerable tradition , and many Negro leaders resented this outside intrusion .",peace,"nmod:poss(peace-8, their-7) dobj(made-6, peace-8) ",NN,,VBN,,,made,make,,,,,,,,,,,,their,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"When a group of angry Sikhs threatens to blow up the U.S. embassy in New Delhi , you do n't want to have to wait for the State Department to negotiate peace in the Punjab ; you want to have a good intelligence network in place , solid logistical support , and a counterterrorist team that 's armed and ready to go .",peace,"dobj(negotiate-31, peace-32) ",NN,,VB,,,negotiate,negotiate,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
He also reaffirmed that his mission was to establish peace between the Chilean government and the peoples of Arauca .,peace,"nmod:between(peace-10, government-14) cc(peace-10, and-15) conj:and(peace-10, peoples-17) dobj(establish-9, peace-10) ",NN,,VB,,,establish,establish,,between government,between,,government,,and,peoples,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> What such attitudes ultimately reveal is that despite the force of a Civil Rights Movement that led to spectacular economic and political gains-not just for a generation of black achievers , but for all of America 's people-we enter a new decade on the threshold of a new century still facing our greatest and as yet unmet challenge : learning how to live together in peace and respect .",peace,"case(peace-67, in-66) cc(peace-67, and-68) conj:and(peace-67, respect-69) nmod:in(live-64, peace-67) ",NN,,,,,,,,in live,in,live,,,and,respect,,,,,,,,,,,,,,singular,,[],unknown,unknown
"As peace breaks out , Powell will be a key architect of strategy for a trimmed-down military , a new relationship with the Soviet Union , and the delicate maturation of political systems in South America , Eastern Europe and Africa .",peace,"nsubj(breaks-3, peace-2) ",NN,,VBZ,breaks,break,,,,,,,,,,,,,,,,,,,,,,,,singular,singular,[],unknown,unknown
"I said if he would shoot at a small mark the size of two shilling peace , not more than six or eight rods , so that each ball would go exactly where the gun was held , I would .",peace,"dobj(shilling-15, peace-16) ",NN,,VBG,,,shilling,shill,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
On a larger scale pacts were periodically drawn up by groups of magnates to keep the public peace and suppress certain categories of violence over whole provinces .,peace,"det(peace-18, the-16) amod(peace-18, public-17) dobj(keep-15, peace-18) ",NN,,VB,,,keep,keep,,,,,,the,,,,public,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
They were well placed to take advantage of both war and peace .,peace,"nmod:of(advantage-7, peace-12) conj:and(war-10, peace-12) ",NN,,,,,,,,of advantage,of,advantage,,,and,war,,,,,,,,,,,,,,singular,,[],unknown,unknown
There were half-pay military and naval officers whose further advancement in their profession was thwarted by the reduced opportunities of peace .,peace,"case(peace-21, of-20) nmod:of(opportunities-19, peace-21) ",NN,,,,,,,,of opportunities,of,opportunities,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"In official language this new disciplinary system was called ' air control ' , a cheap , scientific and , according to its supporters , humane method of keeping the imperial peace .",peace,"det(peace-32, the-30) amod(peace-32, imperial-31) dobj(keeping-29, peace-32) ",NN,,VBG,,,keeping,keep,,,,,,the,,,,imperial,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
<p> The highest price of peace is giving up all hopes of total victory and recognising the limits of political power .,peace,"case(peace-6, of-5) nmod:of(price-4, peace-6) ",NN,,,,,,,,of price,of,price,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"There are a number of well known explanations : the growing disapproval of the crown , especially under James VI and I , who was persuaded from 1598 to tackle feuding in Scotland , and after 1613 to discourage duelling in England ; the critique of the honour code by Christian humanism , Renaissance courtliness , and Protestantism ; the rapid development in litigation which still satisfied taste for confrontation and revenge ; and the prevalence of domestic and international peace from 1604-25 .",peace,"case(peace-81, of-77) amod(peace-81, domestic-78) amod(peace-81, international-80) nmod:of(prevalence-76, peace-81) ",NN,,,,,,,,of prevalence,of,prevalence,,,,,,"domestic, international",,,,,,,,,,,,singular,,[],unknown,unknown
"Then , in 1976 , during the American peace initiative led by Henry Kissinger , Vorster played a major role in bringing Smith to heel .",peace,"compound(initiative-10, peace-9) ",NN,,,,,,,,,,,,,,,initiative,,,,,,,,,,,,,singular,,[],unknown,unknown
"Antonio made several useful political allies around the turn of the new century , and became an associate of Tommaso Mocenigo , who was elected doge in 1413 , and who ruled for a decade with some skill , an era of general peace and prosperity .",peace,"case(peace-44, of-42) amod(peace-44, general-43) cc(peace-44, and-45) conj:and(peace-44, prosperity-46) nmod:of(era-41, peace-44) ",NN,,,,,,,,of era,of,era,,,and,prosperity,,general,,,,,,,,,,,,singular,,[],unknown,unknown
"The Swiss , though at peace with France , arrested Antonio Loredano , the Venetian ambassador to France in 1483 .",peace,"case(peace-6, at-5) nmod:at(though-4, peace-6) ",NN,,,,,,,,at though,at,though,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"I would go out to sip a cup of coffee , get a little peace of mind , or watch the sun come up .",peace,"det(peace-15, a-13) amod(peace-15, little-14) nmod:of(peace-15, mind-17) dobj(get-12, peace-15) ",NN,,VB,,,get,get,,of mind,of,,mind,a,,,,little,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
"Whatever the approach , a woodland path leads to an increased appreciation of the beauty and peace inherent in a woodland .",peace,"nmod:of(appreciation-12, peace-17) conj:and(beauty-15, peace-17) ",NN,,,,,,,,of appreciation,of,appreciation,,,and,beauty,,,,,,,,,,,,,,singular,,[],unknown,unknown
is no more efficacious than its predecessor in preserving peace .,peace,"dobj(preserving-9, peace-10) ",NN,,VBG,,,preserving,preserve,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
And they 'd require a peace gesture : the head of Richard Darman .,peace,"compound(gesture-7, peace-6) ",NN,,VB,,,require,require,,,,,,,,,gesture,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Then the last strains of the guitar died away , and the artists and mothers filed off the stage , the exorcism complete , the ghosts of the National Stadium able to rest in peace , if not in Truth and Justice .",peace,"case(peace-35, in-34) nmod:in(rest-33, peace-35) ",NN,,,,,,,,in rest,in,rest,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
about ensuring the peace and stability of the world and .,peace,"det(peace-4, the-3) cc(peace-4, and-5) conj:and(peace-4, stability-6) nmod:of(peace-4, and-10) dobj(ensuring-2, peace-4) ",NN,,VBG,,,ensuring,ensure,,of and,of,,and,the,and,stability,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"If allowed to prevail in the current confrontation , Saddam Hussein would use his new oil income to become a malevolent new superpower -- just when the world is thirsting for a chance , after a century of war and cold war , to enter a century of peace .",peace,"case(peace-49, of-48) nmod:of(century-47, peace-49) ",NN,,,,,,,,of century,of,century,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> During World War II , Vice President ( and future TNR editor ) Henry Wallace used to imagine the day when world peace would be kept by a United Nations equipped with its own air force .",peace,"compound(peace-24, world-23) nsubjpass(kept-27, peace-24) ",NN,,VBN,kept,keep,,,,,,,,,,,world,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"If a woman suspected she was pregnant , she would go to her medicine cabinet and , in peace and privacy , swallow the pill .",peace,"case(peace-19, in-18) cc(peace-19, and-20) conj:and(peace-19, privacy-21) dep(go-11, peace-19) ",NN,,,,,,,,,,,,,and,privacy,,,,,,,,,,,,,,singular,,[],unknown,unknown
