sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"The Oriente is an arid region in which cattle are a dominant feature ; trees are regarded as a nuisance , and shrubs and grasslands are considered the ideal .",cattle,"nsubj(feature-13, cattle-9) ",NNS,,VBP,are,be,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
"Furthermore , large-scale cattle ranchers have been left out of the reserve 's conservation plans , despite the fact that they occupy great expanses of land.",cattle,"compound(ranchers-5, cattle-4) ",NNS,,VBN,left,leave,,,,,,,,,,,ranchers,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Will they remain the same as they have been historically : to incorporate the Peten into the national economy ; to promote moneymaking industries such as tourism , cattle ranching , and food production ; and to provide an outlet for the landless and the victims of violence ?",cattle,"compound(ranching-30, cattle-29) ",NNS,,,,,,,,,,,,,,,ranching,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"On the other hand , these saints award benefits -- especially a better harvest and healthy cattle -- to those who honor them with payment , ideally including a full fiesta , which can cost between $500$1,000 .",cattle,"amod(cattle-17, healthy-16) dep(benefits-9, cattle-17) conj:and(harvest-14, cattle-17) ",NNS,,,,,,,,,,,,,and,harvest,,healthy,,,,,,,,,,,,ambiguous,,[],unknown,unknown
She provided one of the boys with cattle for a wife .,cattle,"case(cattle-8, with-7) nmod:for(cattle-8, wife-11) nmod:with(provided-2, cattle-8) ",NNS,,,,,,,,"for wife, with provided","for, with",provided,wife,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"( Levi-Strauss 1966:204 ) <p> In contrast , dogs and cattle "" do not form an independent society "" but "" as domestic ' animals they are part of human society "" ( Levi-Strauss 1966:205 ) .",cattle,"conj:and(dogs-9, cattle-11) nsubj(form-15, cattle-11) ",NNS,,VB,form,form,,,not,,,,,,and,dogs,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,verdical
"Levi-Strauss ( 1966:208 ) concludes that the names given to both birds and cattle are formed by "" metonymical appropriation "" ; cattle names since they are drawn from the actual context of speech , speech presumably standing in a "" contiguous "" relation to the animal itself .",cattle,"acl:to(names-8, cattle-14) conj:and(birds-12, cattle-14) ",NNS,,,,,,,,,,,,,and,birds,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Levi-Strauss ( 1966:208 ) concludes that the names given to both birds and cattle are formed by "" metonymical appropriation "" ; cattle names since they are drawn from the actual context of speech , speech presumably standing in a "" contiguous "" relation to the animal itself .",cattle,"compound(names-24, cattle-23) ",NNS,,,,,,,,,,,,,,,names,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"This scheme conveys two different ways that human society can be perceived through the lens of nonhuman creatures : first , through the similarity of the human world to the different yet parallel world of game and wild beasts ; second , through its direct involvement with animals that inhabit the same world , in which space , time , and causation are shared ; that is , livestock ( and most especially for the pastoral Maasai , cattle ) and birds .",cattle,"appos(Maasai-77, cattle-79) ",NNS,,,,,,,,,,,,,,,,,,,,,"modifier, maasai",maasai,,,,,,ambiguous,,[],unknown,unknown
"Is it by chance that cattle and birds both partake of divinity , and so are used as images , signs , and conveyors of divine qualities for people ; the former in myth and ritual , the latter through spatial association and metaphor ?",cattle,"mark(cattle-6, that-5) cc(cattle-6, and-7) conj:and(cattle-6, birds-8) amod(cattle-6, partake-10) nmod:of(cattle-6, divinity-12) dep(chance-4, cattle-6) ",NNS,,,,,,,,of divinity,of,,divinity,,and,birds,,partake,,,,,,,,,that,,,ambiguous,,[],unknown,nonverdical
Regional exchange of cattle and exotic goods interacted with other social processes to create political change in societies with incipient political centralization .,cattle,"case(cattle-4, of-3) cc(cattle-4, and-5) conj:and(cattle-4, goods-7) nmod:of(exchange-2, cattle-4) ",NNS,,,,,,,,of exchange,of,exchange,,,and,goods,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
This led to an increase in raids to capture cattle with which to build political and ritual control.3 SOURCES <p> The outline of Pare social institutions is primarily based on ethnographic observations made by German missionaries and geographers between 1880 and 1910 .,cattle,"dobj(capture-9, cattle-10) ",NNS,,VB,,,capture,capture,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
<p> The local markets organized the exchange of low-volume products and were not involved in bulk exchange of crops and cattle .,cattle,"nmod:of(exchange-17, cattle-21) conj:and(crops-19, cattle-21) ",NNS,,,,,,,,of exchange,of,exchange,,,and,crops,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"There was regular barter between the dry pastoral regions of Vudee and Mwembe , from which people brought cattle to Mbaga and Gonja and carried food crops back .",cattle,"dobj(brought-18, cattle-19) ",NNS,,VBD,,,brought,bring,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Consequently , it is reasonable to assume that the demand for crops from South Pare by the populations on the plain increased together with a corresponding increase in the flow of cattle to the cultivators .",cattle,"case(cattle-32, of-31) nmod:of(flow-30, cattle-32) ",NNS,,,,,,,,of flow,of,flow,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Before the cattle and human epidemics , droughts , and warfare of the period between 1888 and 1891 , the people of South Pare kept large numbers of cattle ( Farley 1882 ; Baumann 1891:245 ) .",cattle,"case(cattle-3, Before-1) det(cattle-3, the-2) cc(cattle-3, and-4) conj:and(cattle-3, epidemics-6) conj:and(cattle-3, droughts-8) cc(cattle-3, and-10) conj:and(cattle-3, warfare-11) nmod:before(kept-25, cattle-3) ",NNS,,,,,,,,before kept,before,kept,,the,"and, and, and","epidemics, droughts, warfare",,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Before the cattle and human epidemics , droughts , and warfare of the period between 1888 and 1891 , the people of South Pare kept large numbers of cattle ( Farley 1882 ; Baumann 1891:245 ) .",cattle,"case(cattle-29, of-28) dep(cattle-29, Farley-31) nmod:of(numbers-27, cattle-29) ",NNS,,,,,,,,of numbers,of,numbers,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
The relative emphasis on cattle husbandry for subsistence and the size of herds followed the ecoclimatological zones of the mountain .,cattle,"compound(husbandry-6, cattle-5) ",NNS,,,,,,,,,,,,,,,husbandry,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The drier western slopes and plateau , covered with grasses that made good pastures , were extraordinarily rich in cattle in the nineteenth century ( Weiss 1886 ; Dannholz n.d. a:109 ) .",cattle,"case(cattle-20, in-19) nmod:in(cattle-20, century-24) nmod:in(rich-18, cattle-20) ",NNS,,,,,,,,"in century, in rich","in, in",rich,century,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Goats and sheep were owned by most households and were frequently slaughtered for food , while cattle were rarely butchered ( Lebulu 1979 ) .",cattle,"nsubj(butchered-20, cattle-17) ",NNS,,VBD,were,be,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Marriage was established through the transfer of bridewealth which , in the early 1900s , consisted of three to four head of cattle and four goats ( Kotz 1922:87 ) .",cattle,"case(cattle-23, of-22) cc(cattle-23, and-24) conj:and(cattle-23, goats-26) nmod:of(head-21, cattle-23) ",NNS,,,,,,,,of head,of,head,,,and,goats,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"However , Pare kinship made it possible for families wealthy in cattle to obtain labor in the form of pawns ( vazoro ; sing .",cattle,"case(cattle-12, in-11) acl(cattle-12, obtain-14) nmod:in(wealthy-10, cattle-12) ",NNS,,,,,,,,in wealthy,in,wealthy,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> As elsewhere in East Africa , cattle in Pare functioned as investment capital , a medium of exchange , and prestige goods .",cattle,"nmod:in(cattle-8, Pare-10) nsubj(functioned-11, cattle-8) ",NNS,,VBD,functioned,function,,,,in Pare,in,,pare,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
Accumulating cattle had a dual purpose .,cattle,"amod(cattle-2, Accumulating-1) nsubj(had-3, cattle-2) ",NNS,,VBD,had,have,,,,,,,,,,,,accumulating,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Second , over and above marriage requirements , cattle could be used to attract political clients through gifts and loans ( Dannholz n.d. a:74 , 94 , 112 ; 1916:15 ) .",cattle,"nsubjpass(used-12, cattle-9) nsubj(attract-14, cattle-9) ",NNS,,VB,attract,attract,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"While cattle may be stolen or die , the irrigated and manured plots and permanent banana plantations remained and formed the basis for a quick recovery of livestock holdings ( Dannholz n.d. a:86f . )",cattle,"nsubjpass(stolen-5, cattle-2) nsubj(die-7, cattle-2) ",NNS,,VB,die,die,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"A family household with a small labor force would have had difficulties expanding its production , and its accumulation of cattle would be slow .",cattle,"case(cattle-21, of-20) nmod:of(accumulation-19, cattle-21) ",NNS,,,,,,,,of accumulation,of,accumulation,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"In addition , the chief regularly distributed cattle to prominent local big men who were his supporters , and to young men who were called to perform small-scale military activities ( Dannholz n.d. a:74 , 94 , 112 ; 1916:15 ; Kimambo 1969:92 , 99 ) .",cattle,"dobj(distributed-7, cattle-8) ",NNS,,VBD,,,distributed,distribute,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
By giving local big men cattle the chief could ensure their support in legitimizing his administration ( Dannholz n.d. a:113 ) .,cattle,"dobj(giving-2, cattle-6) ",NNS,,VBG,,,giving,give,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Chiefs had more pawns than most commoners , partly because of their greater cattle wealth but also because of their rights as chiefs ( Dannholz 1916:116 ) .",cattle,"compound(wealth-15, cattle-14) ",NNS,,,,,,,,,,,,,,,wealth,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Although there is no direct evidence for the effect of the exchange of crops for cattle on political relationships in the 1700s , it is reasonable to assume that , as in the 1800s ( Kotz 1922:146 ) , such trade allowed juniors and clients to obtain livestock independently of their seniors and patrons .",cattle,"case(cattle-16, for-15) nmod:on(cattle-16, relationships-19) nmod:for(crops-14, cattle-16) ",NNS,,,,,,,,"on relationships, for crops","on, for",crops,relationships,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Significantly , oral traditions pertaining to the second half of the nineteenth century stress cattle raiding rather than the slave trade as the reason for the attacks among the Pare themselves .",cattle,"compound(raiding-16, cattle-15) ",NNS,,,,,,,,,,,,,,,raiding,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Attacks by local chiefs and big men on communities were as much concerned with obtaining cattle as slaves .,cattle,"dobj(obtaining-15, cattle-16) ",NNS,,VBG,,,obtaining,obtain,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"In addition to raiding , chiefs also used their judicial powers to expropriate cattle herds from wealthy commoners ( Dannholz n.d. a:113 ) .",cattle,"compound(herds-15, cattle-14) ",NNS,,,,,,,,,,,,,,,herds,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
A ritual specialist received a large compensation for his services amounting to several goats and heads of cattle ( Kotz 1922:185 ) .,cattle,"case(cattle-18, of-17) appos(cattle-18, Kotz-20) nmod:of(goats-14, cattle-18) ",NNS,,,,,,,,of goats,of,goats,,,,,,,,,,,"modified, kotz",,kotz,,,,,ambiguous,,[],unknown,unknown
"Wealthy men within related lineages lent livestock to poorer members , and this served as the normative basis through which the chief could supply cattle to prominent members of his clan .",cattle,"dobj(supply-24, cattle-25) ",NNS,,VB,,,supply,supply,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
The politics of cattle is evident in the attempt by Mashombo of Mbaga to establish control over other Mbaga chiefs in the middle of the nineteenth century .,cattle,"case(cattle-4, of-3) nmod:of(politics-2, cattle-4) ",NNS,,,,,,,,of politics,of,politics,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Mashombo managed to capture a large number of cattle , which he gave them and "" accepted the subjugation of the disloyal chieftains .",cattle,"case(cattle-9, of-8) ref(cattle-9, which-11) acl:relcl(cattle-9, gave-13) nmod:of(number-7, cattle-9) dobj(gave-13, cattle-9) ",NNS,,VBD,,,gave,give,,of number,of,number,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
He left the cattle with them .,cattle,"det(cattle-4, the-3) dobj(left-2, cattle-4) ",NNS,,VBD,,,left,leave,,,,,,the,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"These were co-opted by making them part of the political hierarchy as valao who received part of the tribute , and by giving them cattle as gifts .",cattle,"nmod:as(cattle-25, gifts-27) dobj(giving-23, cattle-25) ",NNS,,VBG,,,giving,give,,as gifts,as,,gifts,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
By controlling large numbers of cattle the chief could retain the loyalty of other members of his lineage .,cattle,"case(cattle-6, of-5) nmod:of(numbers-4, cattle-6) ",NNS,,,,,,,,of numbers,of,numbers,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The new chief would have to convince people that he was a better rainmaker and more generous , and he had to obtain enough cattle from other sources to offset the loss from distributions .",cattle,"amod(cattle-25, enough-24) dobj(obtain-23, cattle-25) ",NNS,,VB,,,obtain,obtain,,,,,,,,,,enough,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
The system of production allowed for considerable surplus agricultural production which could be converted into labor and cattle .,cattle,"nmod:into(converted-14, cattle-18) conj:and(labor-16, cattle-18) ",NNS,,,,,,,,into converted,into,converted,,,and,labor,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Locke 's ( 1986 ) metaphor of beginning teachers being similar to "" cattle riding the rail into Kansas City "" supplies us with a vivid and visual image .",cattle,"case(cattle-14, to-12) acl(cattle-14, riding-15) nmod:to(similar-11, cattle-14) ",NNS,,,,,,,,to similar,to,similar,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Overcultivation of land , overgrazing by cattle and deforestation -- the results of population growth -- lead to desertification .",cattle,"case(cattle-7, by-6) cc(cattle-7, and-8) conj:and(cattle-7, deforestation-9) nmod:by(overgrazing-5, cattle-7) ",NNS,,,,,,,,by overgrazing,by,overgrazing,,,and,deforestation,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"This environment encompasses all levels of subsistence , although we can not generalize and assume that the indigenous person who plants coffee , the one who attempts to raise cattle , or the one who sustains himself in the tierras frias(n1) only from what he cultivates during the growing season , are all equal and all face the same challenges .",cattle,"dobj(raise-29, cattle-30) ",NNS,,VB,,,raise,raise,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"So , rather than travelling by bus , the laborers were transported in cattle trucks , and once they reached the crossroad that led to the plantations in the direction of Tapachula , they were placed in cages in which animals are normally transported .",cattle,"compound(trucks-15, cattle-14) ",NNS,,,,,,,,,,,,,,,trucks,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"In some parts of the jungle , campesinos have also begun to experiment with cattle , although only to a limited extent .",cattle,"case(cattle-15, with-14) nmod:with(experiment-13, cattle-15) ",NNS,,,,,,,,with experiment,with,experiment,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
