sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Bareness of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
<p> We are now witnessing these massive flows of economic refugees from poverty-stricken countries and other refugees from the population wars .,wars,"case(wars-21, from-18) det(wars-21, the-19) compound(wars-21, population-20) nmod:from(witnessing-5, wars-21) ",NNS,,,,,,,,from witnessing,from,witnessing,,the,definite article,,,population,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,,,unknown,unknown
"<p> The war in Rwanda , which has resulted in 1.8 million refugees living outside Rwanda 's borders in 1995 and close to one million people being slaughtered , is a case in point .",war,"det(war-3, The-2) nmod:in(war-3, Rwanda-5) ref(war-3, which-7) acl:relcl(war-3, resulted-9) nsubj(resulted-9, war-3) nsubj(case-32, war-3) ",NN,,VBN,resulted,result,,,,in Rwanda,in,,rwanda,the,other,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"<p> What all this means is that the so-called pro-life movement is really a pro-death movement -- and we must begin to call it that , not only because of the population wars but because it is denying reproductive freedom to women worldwide and rejecting prevention of disease .",wars,"case(wars-33, because-29) det(wars-33, the-31) compound(wars-33, population-32) dep(only-28, wars-33) ",NNS,,,,,,,,,,,,the,definite article,,,population,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,,,unknown,unknown
"<p> The Mexican government has been waging a war of genocide , sometimes from neglect , sometimes using direct action .",war,"det(war-9, a-8) nmod:of(war-9, genocide-11) dobj(waging-7, war-9) ",NN,,VBG,,,waging,wag,,of genocide,of,,genocide,a,indefinite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,a,unit,singular,linked,ambiguous,A+N,countable,unknown
"Despite an official ceasefire , the army has continued to wage a low-intensity war , with occasional attacks destroying entire communities , and farmlands .",war,"det(war-14, a-12) amod(war-14, low-intensity-13) dobj(wage-11, war-14) ",NN,,VB,,,wage,wage,,,,,,a,indefinite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,a,unit,singular,linked,ambiguous,A+N,countable,unknown
"<p> The shadow that lay over us was not only the horror of the extermination of Jews , gypsies , homosexuals , and resistance fighters , but the legacy of the unleashed power that had been used to terminate the war .",war,"det(war-41, the-40) dobj(terminate-39, war-41) ",NN,,VB,,,terminate,terminate,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"By the time I graduated from high school , the movement against the bomb , the movement against the war in Vietnam , and the civil rights movement were like currents gathering momentum as they joined in a surging river .",war,"case(war-20, against-18) det(war-20, the-19) nmod:against(movement-17, war-20) ",NN,,,,,,,,against movement,against,movement,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"The reality of our endangerment is present to them every day , as the reality of war is to a child growing up in Bosnia or Northern Ireland , or the reality of hunger is to a child in drought-stricken Africa .",war,"case(war-17, of-16) nmod:of(reality-15, war-17) ",NN,,,,,,,,of reality,of,reality,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"We are not at war with the outside world , we are in dialogue with it .",war,"nsubj(war-5, We-1) cop(war-5, are-2) neg(war-5, not-3) case(war-5, at-4) nmod:with(war-5, world-9) ccomp(dialogue-14, war-5) ",NN,not,VBP,,,are,be,,with world,with,,world,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,plural,EX-PL,countable,verdical
"My identity was at war with itself and with its surroundings , and inner coherence did not seem possible .",war,"nsubj(war-5, identity-2) cop(war-5, was-3) case(war-5, at-4) nmod:with(war-5, itself-7) cc(war-5, and-8) conj:and(war-5, surroundings-11) cc(war-5, and-13) conj:and(war-5, seem-18) root(ROOT-0, war-5) ",NN,,VBD,,,was,be,,with itself,with,,itself,,,"and, and","surroundings, seem",,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"In response , I had waged a largely unconscious inner war .",war,"det(war-11, a-7) amod(war-11, unconscious-9) amod(war-11, inner-10) dobj(waged-6, war-11) ",NN,,VBD,,,waged,wag,,,,,,a,indefinite article,,,,"unconscious, inner","[0.105, 0.022916666666666665]","[0.12, 0.022041666666666668]","[0.038, 0.00575]","[0.07041666666666667, 0.0475]","[0.1375, 0.24520833333333333]","[0.0225, 0.0175]","[0.03, 0.07100000000000001]","[0.04083333333333333, 0.0825]","[0.20491666666666664, 0.3255833333333334]","[0.0225, 0.0225]","[0.045, 0.075]","[0.14333333333333334, 0.01]","[0.02, 0.0525]",,,,,,,,,,a,unit,singular,linked,ambiguous,A+N,countable,unknown
"Though wars were fought over the initial break of Martin Luther and his magisterial reformers , persecution was reserved principally for the peasant class and their radical Anabaptist collaborators .",wars,"nsubjpass(fought-4, wars-2) ",NNS,,VBN,fought,fight,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,bare plural,ambiguous,,unknown,unknown
"While lessening the wars of religion and immediate persecutions , the Peace of Augsburg would have the effect of intensifying religious identification and isolation .",wars,"det(wars-4, the-3) nmod:of(wars-4, persecutions-9) dobj(lessening-2, wars-4) ",NNS,,VBG,,,lessening,lessen,,of persecutions,of,,persecutions,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,ambiguous,,unknown,unknown
"Hoover , to "" harmonize kaiser and Christ "" in support of German militarism during World War I. Germany 's alliance with the Muslim Turks and its declaration of war on several Christian European states pointed to fundamental changes in the German worldview .",war,"case(war-30, of-29) nmod:of(declaration-28, war-30) ",NN,,,,,,,,of declaration,of,declaration,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
The ruthlessness of the war in Belgium was especially unnerving for Western European nations .,war,"case(war-5, of-3) det(war-5, the-4) nmod:in(war-5, Belgium-7) nmod:of(ruthlessness-2, war-5) ",NN,,,,,,,,"in Belgium, of ruthlessness","in, of",ruthlessness,belgium,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
The period between the wars perhaps marked the low-point in the history of the modem German state .,wars,"case(wars-5, between-3) det(wars-5, the-4) nmod:between(period-2, wars-5) ",NNS,,,,,,,,between period,between,period,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,,,unknown,unknown
"It may be war or economic collapse , or perhaps a more subtle stimulus such as the destabilizing effects of social and technological change .",war,"nsubj(war-4, It-1) aux(war-4, may-2) cop(war-4, be-3) cc(war-4, or-5) conj:or(war-4, collapse-7) cc(war-4, or-9) conj:or(war-4, stimulus-14) root(ROOT-0, war-4) ",NN,,VB,,,be,be,,,,,,,,"or, or","collapse, stimulus",,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,may,,,,singular,bare singular,ambiguous,,unknown,nonverdical
"( n79 ) Indeed , the authors warned that this antisemitism served as an excuse for attacking the Savior Himself , degenerating into a war against Christianity.",war,"case(war-25, into-23) det(war-25, a-24) nmod:against(war-25, Christianity-27) nmod:into(degenerating-22, war-25) ",NN,,,,,,,,"against Christianity, into degenerating","against, into",degenerating,christianity,a,indefinite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,a,unit,singular,linked,,A+N,countable,unknown
"( n109 ) They never did , not during the course of the war , nor during the Holocaust , nor in the postwar period.",war,"case(war-14, of-12) det(war-14, the-13) nmod:of(course-11, war-14) ",NN,,,,,,,,of course,of,course,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"( n122 ) Even after the outbreak of the war in September 1939 , a truce of sorts was established between the Vatican and the Nazis , with the holy see 's protestations of violations of the concordat ceasing.",war,"case(war-10, of-8) det(war-10, the-9) nmod:in(war-10, September-12) appos(war-10, truce-16) nmod:of(outbreak-7, war-10) ",NN,,,,,,,,"in September, of outbreak","in, of",outbreak,september,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,"modified, truce",,truce,,,,,singular,linked,,,unknown,unknown
"Anxious first to avoid war , and then seeking to mediate a peace , Pius XII did not openly and clearly denounce Nazi racism which violated Christian principles .",war,"dobj(avoid-4, war-5) ",NN,,VB,,,avoid,avoid,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"During the war , he pursued a policy of conciliation towards Germany in contrast to his predecessor 's policy of confrontation .",war,"case(war-3, During-1) det(war-3, the-2) nmod:during(pursued-6, war-3) ",NN,,,,,,,,during pursued,during,pursued,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"( n132 ) IV <p> No antisemite , Pius XII quietly encouraged the rescue of tens of thousands of the persecuted , which Jewish leaders thanked him for at war 's end.",war,"case(war-30, 's-31) nmod:poss(end-32, war-30) ",NN,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],end,,,,,,,,,,,singular,linked,,,unknown,unknown
"In his 1966 book of reportage on the plight of Jews in the Soviet Union , Wiesel informed his reader , "" having never been involved in political action , I hope that what I have written here will neither exacerbate the cold war nor be used for political purposes .",war,"det(war-44, the-42) amod(war-44, cold-43) dobj(exacerbate-41, war-44) ",NN,,VB,,,exacerbate,exacerbate,,,,,,the,definite article,,,,cold,[0.010041666666666666],[0.4495089285714288],[0.4600327380952379],[0.010208333333333333],[0.00875],[0.0],[0.005833333333333333],[0.005],[0.033125],[0.0],[0.005],[0.005],[0.0075],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"( n29 ) <p> Wiesel turned to acclaim the American effort in fighting and winning the war against the Germans , the nefarious practitioners of genocide .",war,"det(war-17, the-16) dobj(fighting-13, war-17) ",NN,,VBG,,,fighting,fight,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"He acknowledged the thousands of Americans who had given their lives to repel the Nazis and maintained that the war of these soldiers , "" our war , was not a political war .",war,"det(war-20, the-19) nmod:of(war-20, soldiers-23) dep(war-20, war-27) nsubj(war-33, war-20) ",NN,,VBD,was,be,,,,of soldiers,of,,soldiers,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"He acknowledged the thousands of Americans who had given their lives to repel the Nazis and maintained that the war of these soldiers , "" our war , was not a political war .",war,"nmod:poss(war-27, our-26) dep(war-20, war-27) ",NN,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,our,,,,,,,,,,singular,bare singular,,,unknown,unknown
"He acknowledged the thousands of Americans who had given their lives to repel the Nazis and maintained that the war of these soldiers , "" our war , was not a political war .",war,"mark(war-33, that-18) nsubj(war-33, war-20) cop(war-33, was-29) neg(war-33, not-30) det(war-33, a-31) amod(war-33, political-32) ccomp(maintained-17, war-33) ",NN,not,VBD,,,was,be,,,,,,a,indefinite article,,,,political,[0.0075],[0.014166666666666666],[0.0025],[0.02375],[0.05583333333333333],[0.0075],[0.0275],[0.04],[0.0225],[0.04125],[0.725],[0.0075],[0.025],,,,,,,,,that,a,unit,singular,linked,ambiguous,A+N,countable,verdical
It was a moral war .,war,"nsubj(war-5, It-1) cop(war-5, was-2) det(war-5, a-3) amod(war-5, moral-4) root(ROOT-0, war-5) ",NN,,VBD,,,was,be,,,,,,a,indefinite article,,,,moral,[0.0325],[0.015],[0.0075],[0.03190476190476191],[0.0125],[0.0125],[0.025],[0.01],[0.025595238095238095],[0.6785416666666667],[0.0425],[0.09895833333333331],[0.0075],,,,,,,,,,a,unit,singular,linked,ambiguous,A+N,countable,unknown
"Why did Wiesel claim that the war was still being "" glorified and extolled "" when , for years , he himself had been an adamant critic of the Roosevelt Administration , which cared so little for Jewish life during the war that it failed to bomb the railroads to the death camps ?",war,"det(war-7, the-6) nsubj(glorified-12, war-7) ",NN,,VBG,being,be,,,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"Why did Wiesel claim that the war was still being "" glorified and extolled "" when , for years , he himself had been an adamant critic of the Roosevelt Administration , which cared so little for Jewish life during the war that it failed to bomb the railroads to the death camps ?",war,"case(war-42, during-40) det(war-42, the-41) nmod:during(cared-34, war-42) ",NN,,,,,,,,during cared,during,cared,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"( n31 ) Was the U.S. war "" moral "" when it entailed the saturation bombing of Dresden ?",war,"det(war-7, the-5) compound(war-7, U.S.-6) nsubj(entailed-13, war-7) ",NN,,VBN,entailed,entail,,,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"By characterizing the war in such terms , Wiesel showed himself to be , not a critic of U.S. power ( as in the past ) but its discreet and solicitous advisor .",war,"det(war-4, the-3) dobj(characterizing-2, war-4) ",NN,,VBG,,,characterizing,characterize,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"Rep. Nita M. Lowey of New York charged the Republican leadership in Congress with "" waging war on abortion rights since taking over this House in 1994 . """,war,"case(war-17, with-14) amod(war-17, waging-16) nmod:on(war-17, rights-20) nmod:with(charged-8, war-17) ",NN,,,,,,,,"on rights, with charged","on, with",charged,rights,,,,,,waging,[0.03375],[0.02625],[0.02],[0.1175],[0.0525],[0.05625],[0.0825],[0.03583333333333333],[0.08041666666666668],[0.09633333333333334],[0.145],[0.18616666666666667],[0.0675],,,,,,,,,,,,singular,linked,,,unknown,unknown
This dispute could jeopardize agreement on whether rape will be declared a war crime subject to prosecution in an international criminal court .,war,"compound(crime-14, war-13) ",NN,,,,,,,,,,,,,,,,crime,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"Ellen White , the Adventist prophet , as was her wont , forcefully made the case for abstention : "" I was shown that God 's people ... can not engage in this perplexing war , for it is opposed to every principle of their faith ?",war,"case(war-35, in-32) det(war-35, this-33) amod(war-35, perplexing-34) nmod:in(engage-31, war-35) ",NN,,,,,,,,in engage,in,engage,,this,demonstrative,,,,perplexing,[0.0225],[0.03],[0.013333333333333332],[0.1425],[0.0375],[0.04333333333333334],[0.1729166666666667],[0.005],[0.05791666666666667],[0.19916666666666663],[0.1175],[0.12833333333333333],[0.03],,,,,,,,,,,,singular,linked,,,unknown,unknown
