sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"<p> Like most states , California uses the arcane and roundly criticized distinction between general and specific intent crimes and allows voluntary intoxication to negate specific intent .",crimes,"case(crimes-19, between-14) amod(crimes-19, general-15) amod(crimes-19, specific-17) compound(crimes-19, intent-18) nmod:between(distinction-13, crimes-19) ",NNS,,,,,,,,between distinction,between,distinction,,,,,intent,"general, specific",,,,,,,,,,,,plural,,[],unknown,unknown
"Put another way , rape may be a general intent crime , but assault with intent to rape may be one of specific intent .",crime,"ccomp(crime-11, Put-1) nsubj(crime-11, rape-5) aux(crime-11, may-6) cop(crime-11, be-7) det(crime-11, a-8) amod(crime-11, general-9) compound(crime-11, intent-10) cc(crime-11, but-13) conj:but(crime-11, one-21) root(ROOT-0, crime-11) ",NN,,VB,,,be,be,,,,,,a,but,one,intent,general,,,,,,,,may,,a,unit,singular,ambiguous,['A+N'],countable,nonverdical
"<p> Texas courts , however , also instruct juries that they can not consider voluntary intoxication unless it rises to the level of "" temporary insanity , "" meaning that the defendant did not know right from wrong at the time of the crime .",crime,"case(crime-44, of-42) det(crime-44, the-43) nmod:of(time-41, crime-44) ",NN,,,,,,,,of time,of,time,,the,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Their studies found that genes have been used to explain a wide range of social phenomena , including crime , job success , sexual orientation and adultery .",crime,"case(crime-19, including-18) conj:and(crime-19, success-22) conj:and(crime-19, orientation-25) cc(crime-19, and-26) conj:and(crime-19, adultery-27) nmod:including(used-8, crime-19) ",NN,,,,,,,,including used,including,used,,,"and, and, and","success, orientation, adultery",,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> Opponents of no-fault see a correlation in the fact that other social problems , including crime , delinquency and swelling welfare rolls , also were on the rise since the late 1960s , and that views on the role of families and personal and sexual relations have undergone significant changes .",crime,"case(crime-17, including-16) appos(crime-17, delinquency-19) appos(crime-17, rolls-23) nmod:including(problems-14, crime-17) ",NN,,,,,,,,including problems,including,problems,,,,,,,,,,,"modified, delinquency, modified, rolls",,"delinquency, rolls",,,,,singular,,[],unknown,unknown
"<p> "" So many of our pathologies in our society seem to have a common thread , whether it 's poverty or juvenile crime .",crime,"mark(crime-24, whether-18) nsubj(crime-24, it-19) cop(crime-24, 's-20) compound(crime-24, poverty-21) compound(crime-24, juvenile-23) ccomp(have-13, crime-24) ",NN,,,,,,,,,,,,,,,"poverty, juvenile",,,,,,,,,,whether,,,singular,,[],unknown,nonverdical
"<p> Yet , listening more attentively to men tell their stories may be something the legal system very much needs to do , as it has already done with rape and sexual harassment victims , families of crime victims , and others caught up in its process .",crime,"compound(victims-39, crime-38) ",NN,,,,,,,,,,,,,,,victims,,,,,,,,,,,,,singular,,[],unknown,unknown
"In response to the LaMacchia case , replacement of the deliberate commercial exploitation requirement for criminal prosecution with language that would make it a crime to "" willfully "" distribute copies of works valued at $5,000 or more , regardless of whether the infringer tries to make a profit .",crime,"det(crime-25, a-24) case(crime-25, to-26) advmod(make-22, crime-25) ",NN,,,,,,,,,,,,a,,,,,,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
Cramton explained : <p> The prosecution of crime is an essential element of the executive function in the American scheme of government .,crime,"case(crime-8, of-7) nmod:of(prosecution-6, crime-8) ",NN,,,,,,,,of prosecution,of,prosecution,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"They have an obvious conflict of interest when they investigate whether crimes have been committed in their own election campaigns or thereafter by high officers of the executive branch . """,crimes,"nsubjpass(committed-15, crimes-12) ",NNS,,VBN,committed,commit,,,,,,,,,,,,,,,,,,,,,,,,plural,ambiguous,[],unknown,unknown
"<p> President Jimmy Carter , a consistent supporter of the legislation , commented that the law provided essential authority to investigate crimes at the highest level of an administration . """,crimes,"dobj(investigate-21, crimes-22) ",NNS,,VB,,,investigate,investigate,,,,,,,,,,,,,,,,,,,,,,plural,ambiguous,[],unknown,unknown
"True , the special prosecutor 's authority would be broad in the sense that he or she would have the same power as the attorney general to investigate and prosecute an alleged crime , once the parameters of his or her jurisdiction were established.",crime,"det(crime-33, an-31) amod(crime-33, alleged-32) dobj(investigate-28, crime-33) ",NN,,VB,,,investigate,investigate,,,,,,an,,,,alleged,,,,,,,,,,an,unit,singular,ambiguous,['A+N'],countable,unknown
"( n145 ) Scholars also demonstrated that the prosecution of federal crimes were neither exclusively reserved to the executive branch , ( n146 ) nor a "" core function "" of that branch.",crimes,"case(crimes-12, of-10) amod(crimes-12, federal-11) nmod:of(prosecution-9, crimes-12) ",NNS,,,,,,,,of prosecution,of,prosecution,,,,,,federal,,,,,,,,,,,,plural,,[],unknown,unknown
"Lloyd Cutler has proposed , in place of the present language , a new threshold that requires the Attorney General to find "" reasonable grounds for believing that a significant federal crime may have been committed . """,crime,"det(crime-32, a-29) amod(crime-32, significant-30) amod(crime-32, federal-31) nsubjpass(committed-36, crime-32) ",NN,,VBN,committed,commit,,,,,,,,a,,,,"significant, federal",,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
"It also grants the Attorney General much-needed discretion to determine which types of crimes are serious enough to warrant further investigation and prosecution , taking into account established Justice Department policies.",crimes,"case(crimes-14, of-13) nmod:of(types-12, crimes-14) ",NNS,,,,,,,,of types,of,types,,,,,,,,,,,,,,,,,,plural,,[],unknown,unknown
"Once she receives information that an individual covered by the statute may have committed a crime , her ability to conduct a preliminary investigation is dramatically limited .",crime,"det(crime-16, a-15) dobj(committed-14, crime-16) ",NN,,VBN,,,committed,commit,,,,,,a,,,,,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
"Section 591 of the statute directs the Attorney General to initiate a preliminary investigation if she receives "" information sufficient to constitute grounds to investigate "" whether a person covered by the statute may have committed a crime.",crime,"det(crime-38, a-37) dobj(committed-36, crime-38) ",NN,,VBN,,,committed,commit,,,,,,a,,,,,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
"<p> The reach of the statute should be narrowed further by amending Section 591 to limit it to crimes committed while in federal office , or in seeking that office .",crimes,"case(crimes-19, to-18) acl(crimes-19, committed-20) cc(crimes-19, or-26) conj:or(crimes-19, seeking-28) nmod:to(limit-16, crimes-19) ",NNS,,,,,,,,to limit,to,limit,,,or,seeking,,,,,,,,,,,,,,plural,,[],unknown,unknown
"Unlike an ordinary prosecutor sitting in the Justice Department or U.S. Attorney 's office , this special prosecutor is not free to investigate and prosecute any federal crime placed upon his or her desk .",crime,"det(crime-28, any-26) amod(crime-28, federal-27) acl(crime-28, placed-29) dobj(investigate-23, crime-28) ",NN,,VB,,,investigate,investigate,,,,,,any,,,,federal,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"It envisioned a special prosecutor of enormous self-restraint , who acted more as a neutral referee -- dedicated to proving the truth or innocence of a high-level official in order to quickly restore calm to the system of government -- than a common prosecutor of street crimes .",crimes,"case(crimes-47, of-45) compound(crimes-47, street-46) nmod:of(prosecutor-44, crimes-47) ",NNS,,,,,,,,of prosecutor,of,prosecutor,,,,,street,,,,,,,,,,,,,plural,,[],unknown,unknown
49 Private nuisance was the tort of injury to rights in land ; public nuisance was the crime causing such injury.,crime,"nsubj(crime-18, nuisance-15) cop(crime-18, was-16) det(crime-18, the-17) acl(crime-18, causing-19) parataxis(tort-6, crime-18) ",NN,,VBD,,,was,be,,,,,,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"U. S. Department of Justice data show that "" Gays are the most frequent victims of hate crimes in the United States "" ( cited in Lipkin 1992 , 25 ) .",crimes,"case(crimes-18, of-16) compound(crimes-18, hate-17) nmod:in(crimes-18, States-22) dep(crimes-18, cited-25) nmod:of(victims-15, crimes-18) ",NNS,,,,,,,,"in States, of victims","in, of",victims,states,,,,hate,,,,,,,,,,,,,plural,,[],unknown,unknown
", school dropouts , unemployment , welfare dependency , crime , alcohol and drug addiction , gang activity , pregnancy out of wedlock , family violence , and the list goes on .",crime,"conj:and(crime-10, alcohol-12) cc(crime-10, and-13) conj:and(crime-10, drug-14) compound(addiction-15, crime-10) ",NN,,,,,,,,,,,,,"and, and","alcohol, drug",addiction,,,,,,,,,,,,,singular,,[],unknown,unknown
"Two factors , poverty ( Hawkins , Catalano , &; Miller , 1992 ) and living in a community with a high crime level ( Sampson , 1985 ) , particularly add to the vulnerability of children .",crime,"compound(level-25, crime-24) ",NN,,,,,,,,,,,,,,,level,,,,,,,,,,,,,singular,,[],unknown,unknown
"With the increase of crime and violence in the neighborhood , Danisha 's freedom to interact with other children is limited .",crime,"case(crime-5, of-4) cc(crime-5, and-6) conj:and(crime-5, violence-7) nmod:in(crime-5, neighborhood-10) nmod:of(increase-3, crime-5) ",NN,,,,,,,,"in neighborhood, of increase","in, of",increase,neighborhood,,and,violence,,,,,,,,,,,,,,singular,,[],unknown,unknown
"No crime is committed , nothing is perpetrated . """,crime,"neg(crime-2, No-1) nsubj(committed-4, crime-2) ",NN,No,VBZ,is,be,,,,,,,,,,,,,,,,,,,,,,,,singular,singular,[],unknown,verdical
"Aside from public festivals , where everyone may see them , they come out in certain instances when social order must be restored -- when a serious crime has been committed or an association 's law has been violated .",crime,"det(crime-28, a-26) amod(crime-28, serious-27) nsubjpass(committed-31, crime-28) ",NN,,VBN,committed,commit,,,,,,,,a,,,,serious,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
"Thus as a character he is meant to subvert what Ekman perceives as the Cartesian crime of dualism , disrupting traditional categories , hierarchies , and expectations .",crime,"case(crime-16, as-13) det(crime-16, the-14) amod(crime-16, Cartesian-15) nmod:of(crime-16, dualism-18) nmod:as(perceives-12, crime-16) ",NN,,,,,,,,"of dualism, as perceives","of, as",perceives,dualism,the,,,,cartesian,,,,,,,,,,,,singular,,[],unknown,unknown
The reductionism of Ekman 's reading of Descartes leads her to commit the same crimes of dualism and discrimination she attributes to him .,crimes,"det(crimes-15, the-13) amod(crimes-15, same-14) nmod:of(crimes-15, dualism-17) nmod:of(crimes-15, discrimination-19) acl:relcl(crimes-15, attributes-21) dobj(commit-12, crimes-15) ",NNS,,VB,,,commit,commit,,"of dualism, of discrimination","of, of",,"dualism, discrimination",the,,,,same,,,,,,,,,,,,plural,ambiguous,[],unknown,unknown
"<p> Homesickness is not a crime , not even for travel writers , but it is striking that the book reads not simply as an account of a new place , but as an absence from home .",crime,"nsubj(crime-6, Homesickness-2) cop(crime-6, is-3) neg(crime-6, not-4) det(crime-6, a-5) parataxis(crime-6, writers-12) cc(crime-6, but-14) conj:but(crime-6, striking-17) root(ROOT-0, crime-6) ",NN,not,VBZ,,,is,be,,,,,,a,but,striking,,,,,,,,,,,,a,unit,singular,singular,['A+N'],countable,verdical
") or warnings ( "" It is a crime to give alcohol to youth "" ) .",crime,"nsubj(crime-9, It-6) cop(crime-9, is-7) det(crime-9, a-8) acl(crime-9, give-11) ccomp(''-5, crime-9) ",NN,,VBZ,,,is,be,,,,,,a,,,,,,,,,,,,,,a,unit,singular,singular,['A+N'],countable,unknown
"A 1990 SIFO study ( #61 ) found 79% regarded driving after drinking , with no specific mention of drunkenness , as a very serious crime .",crime,"case(crime-28, as-24) det(crime-28, a-25) amod(crime-28, serious-27) nmod:as(drinking-15, crime-28) ",NN,,,,,,,,as drinking,as,drinking,,a,,,,serious,,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
"It ranked third in a list of 17 crimes in seriousness , just after burglary .",crimes,"case(crimes-9, of-7) nummod(crimes-9, 17-8) nmod:in(crimes-9, seriousness-11) nmod:of(list-6, crimes-9) ",NNS,,,,,,,,"in seriousness, of list","in, of",list,seriousness,,,,,,,,17,,,,,,,17,other,plural,,['O-DEN'],countable,unknown
"Saturday closing was passed by the riksdag on the initiative of the Center Party Secretary of Social Affairs , Karin Soder , the rationale being the high number of drunks on the streets on the weekends and the increase in alcohol-related misdemeanors and crimes .",crimes,"nmod:in(increase-39, crimes-44) conj:and(misdemeanors-42, crimes-44) ",NNS,,,,,,,,in increase,in,increase,,,and,misdemeanors,,,,,,,,,,,,,,plural,,[],unknown,unknown
"Condemnation of a woman in a literary work is hardly surprising , but the revelations of misogyny in this tale are so compelling that they lead readers to search Yngvildr 's actions for any "" crime "" that would warrant the cruelties against her .",crime,"ref(crime-36, that-38) acl:relcl(crime-36, warrant-40) dep(actions-32, crime-36) nsubj(warrant-40, crime-36) ",NN,,VB,warrant,warrant,,,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"He says that he does not wish to look on her , as she caused him to order his greatest crime , the killing of Karl 's father ( 206 ) .",crime,"nmod:poss(crime-21, his-19) amod(crime-21, greatest-20) appos(crime-21, killing-24) dobj(order-18, crime-21) ",NN,,VB,,,order,order,,,,,,,,,,greatest,,his,,,"modified, killing",,killing,,,,,singular,ambiguous,[],unknown,unknown
"Karl 's desire for glory is plain , and he wins it ( Svarfdela saga 201-2 ) , so ( to his mind ) another of Yngvildr 's crimes might be to possess the social currency of fame.",crimes,"case(crimes-29, of-26) nmod:poss(crimes-29, Yngvildr-27) nmod:of(another-25, crimes-29) ",NNS,,,,,,,,of another,of,another,,,,,,,,yngvildr,,,,,,,,,,plural,,[],unknown,unknown
"Under "" necessity "" we are to understand several related phenomena : fate , the pollution or miasma that befalls those like Oedipus who commit even unwitting crimes , and the form of social necessity that subjects some , without justification , to slavery .",crimes,"advmod(crimes-28, even-26) amod(crimes-28, unwitting-27) dobj(commit-25, crimes-28) ",NNS,,VBP,,,commit,commit,,,,,,,,,,unwitting,,,,even,,,,,,,,plural,plural,[],unknown,unknown
